image_name,lat,lon,date,spectrum
64.5859_-153.5496_20220711_RGB.png,64.5859,-153.5496,2022-07-11,RGB
65.2039_-155.1404_20220711_Infrared.png,65.2039,-155.1404,2022-07-11,Infrared
65.229_-154.837_20220711_Infrared.png,65.229,-154.837,2022-07-11,Infrared
65.2199_-154.8455_20220711_RGB.png,65.2199,-154.8455,2022-07-11,RGB
65.1639_-154.7616_20220711_Infrared.png,65.1639,-154.7616,2022-07-11,Infrared
65.1639_-154.7616_20220711_RGB.png,65.1639,-154.7616,2022-07-11,RGB
66.289_-154.5832_20220711_RGB.png,66.289,-154.5832,2022-07-11,RGB
64.6467_-153.6136_20220712_Infrared.png,64.6467,-153.6136,2022-07-12,Infrared
64.0256_-153.776_20220712_RGB.png,64.0256,-153.776,2022-07-12,RGB
64.0304_-153.7206_20220712_Infrared.png,64.0304,-153.7206,2022-07-12,Infrared
63.0754_-156.9884_20220712_RGB.png,63.0754,-156.9884,2022-07-12,RGB
63.0695_-157.0025_20220712_RGB.png,63.0695,-157.0025,2022-07-12,RGB
64.0696_-153.8471_20220712_Infrared.png,64.0696,-153.8471,2022-07-12,Infrared
37.5295_-119.5428_20220713_RGB.png,37.5295,-119.5428,2022-07-13,RGB
37.5295_-119.5428_20220713_Infrared.png,37.5295,-119.5428,2022-07-13,Infrared
37.5318_-119.5557_20220713_Infrared.png,37.5318,-119.5557,2022-07-13,Infrared
37.5235_-119.5524_20220713_Infrared.png,37.5235,-119.5524,2022-07-13,Infrared
37.5238_-119.5447_20220713_RGB.png,37.5238,-119.5447,2022-07-13,RGB
66.0564_-155.643_20220713_Infrared.png,66.0564,-155.643,2022-07-13,Infrared
37.536_-119.5378_20220714_RGB.png,37.536,-119.5378,2022-07-14,RGB
37.5263_-119.5293_20220714_Infrared.png,37.5263,-119.5293,2022-07-14,Infrared
36.0589_-98.458_20220716_Infrared.png,36.0589,-98.458,2022-07-16,Infrared
36.0692_-98.4609_20220716_RGB.png,36.0692,-98.4609,2022-07-16,RGB
36.0634_-98.4396_20220716_RGB.png,36.0634,-98.4396,2022-07-16,RGB
36.0381_-98.4647_20220716_Infrared.png,36.0381,-98.4647,2022-07-16,Infrared
36.0364_-98.4493_20220716_Infrared.png,36.0364,-98.4493,2022-07-16,Infrared
36.0364_-98.4493_20220716_RGB.png,36.0364,-98.4493,2022-07-16,RGB
28.4572_-98.1735_20220718_RGB.png,28.4572,-98.1735,2022-07-18,RGB
28.4505_-98.2046_20220718_Infrared.png,28.4505,-98.2046,2022-07-18,Infrared
28.4505_-98.2046_20220718_RGB.png,28.4505,-98.2046,2022-07-18,RGB
28.4557_-98.178_20220718_RGB.png,28.4557,-98.178,2022-07-18,RGB
28.4557_-98.178_20220718_Infrared.png,28.4557,-98.178,2022-07-18,Infrared
34.6794_-113.5828_20220718_RGB.png,34.6794,-113.5828,2022-07-18,RGB
34.6779_-113.5941_20220718_RGB.png,34.6779,-113.5941,2022-07-18,RGB
30.8966_-95.5445_20220719_RGB.png,30.8966,-95.5445,2022-07-19,RGB
45.381_-114.1492_20220720_Infrared.png,45.381,-114.1492,2022-07-20,Infrared
45.3501_-114.1411_20220720_Infrared.png,45.3501,-114.1411,2022-07-20,Infrared
45.359_-114.1439_20220720_Infrared.png,45.359,-114.1439,2022-07-20,Infrared
45.3855_-114.1538_20220720_RGB.png,45.3855,-114.1538,2022-07-20,RGB
45.3855_-114.1538_20220720_Infrared.png,45.3855,-114.1538,2022-07-20,Infrared
45.4053_-114.1466_20220720_Infrared.png,45.4053,-114.1466,2022-07-20,Infrared
46.1439_-113.8151_20220720_RGB.png,46.1439,-113.8151,2022-07-20,RGB
45.3813_-114.0296_20220721_Infrared.png,45.3813,-114.0296,2022-07-21,Infrared
45.3847_-114.1813_20220721_Infrared.png,45.3847,-114.1813,2022-07-21,Infrared
45.3801_-114.1803_20220721_Infrared.png,45.3801,-114.1803,2022-07-21,Infrared
45.3925_-114.1807_20220721_Infrared.png,45.3925,-114.1807,2022-07-21,Infrared
45.377_-114.1689_20220721_Infrared.png,45.377,-114.1689,2022-07-21,Infrared
45.3752_-114.1995_20220721_Infrared.png,45.3752,-114.1995,2022-07-21,Infrared
45.3759_-114.0125_20220721_Infrared.png,45.3759,-114.0125,2022-07-21,Infrared
45.384_-114.1871_20220722_Infrared.png,45.384,-114.1871,2022-07-22,Infrared
45.3949_-114.1778_20220722_Infrared.png,45.3949,-114.1778,2022-07-22,Infrared
45.3964_-114.0144_20220722_Infrared.png,45.3964,-114.0144,2022-07-22,Infrared
45.3964_-114.0144_20220722_RGB.png,45.3964,-114.0144,2022-07-22,RGB
45.2218_-106.6153_20220722_RGB.png,45.2218,-106.6153,2022-07-22,RGB
45.3871_-114.0085_20220722_RGB.png,45.3871,-114.0085,2022-07-22,RGB
37.5045_-119.8491_20220723_Infrared.png,37.5045,-119.8491,2022-07-23,Infrared
37.4999_-119.8827_20220723_RGB.png,37.4999,-119.8827,2022-07-23,RGB
37.5149_-119.8399_20220723_RGB.png,37.5149,-119.8399,2022-07-23,RGB
37.5134_-119.8511_20220723_Infrared.png,37.5134,-119.8511,2022-07-23,Infrared
37.5088_-119.8847_20220723_Infrared.png,37.5088,-119.8847,2022-07-23,Infrared
37.5223_-119.8533_20220723_Infrared.png,37.5223,-119.8533,2022-07-23,Infrared
37.5147_-119.9092_20220723_Infrared.png,37.5147,-119.9092,2022-07-23,Infrared
37.5282_-119.8776_20220723_Infrared.png,37.5282,-119.8776,2022-07-23,Infrared
37.5266_-119.8887_20220723_RGB.png,37.5266,-119.8887,2022-07-23,RGB
37.5429_-119.9039_20220723_RGB.png,37.5429,-119.9039,2022-07-23,RGB
37.4982_-119.8592_20220723_Infrared.png,37.4982,-119.8592,2022-07-23,Infrared
37.503_-119.8929_20220723_Infrared.png,37.503,-119.8929,2022-07-23,Infrared
37.5135_-119.902_20220723_RGB.png,37.5135,-119.902,2022-07-23,RGB
37.5162_-119.8493_20220723_Infrared.png,37.5162,-119.8493,2022-07-23,Infrared
37.5193_-119.8718_20220723_Infrared.png,37.5193,-119.8718,2022-07-23,Infrared
37.5225_-119.8943_20220723_Infrared.png,37.5225,-119.8943,2022-07-23,Infrared
37.5269_-119.8656_20220723_RGB.png,37.5269,-119.8656,2022-07-23,RGB
37.5123_-119.8863_20220723_RGB.png,37.5123,-119.8863,2022-07-23,RGB
37.5151_-119.842_20220723_RGB.png,37.5151,-119.842,2022-07-23,RGB
37.5743_-119.9146_20220723_RGB.png,37.5743,-119.9146,2022-07-23,RGB
37.5596_-119.912_20220723_Infrared.png,37.5596,-119.912,2022-07-23,Infrared
37.5484_-119.8704_20220723_RGB.png,37.5484,-119.8704,2022-07-23,RGB
37.5364_-119.8259_20220723_RGB.png,37.5364,-119.8259,2022-07-23,RGB
37.5254_-119.8373_20220723_Infrared.png,37.5254,-119.8373,2022-07-23,Infrared
37.5652_-119.8843_20220723_RGB.png,37.5652,-119.8843,2022-07-23,RGB
37.5559_-119.8285_20220724_Infrared.png,37.5559,-119.8285,2022-07-24,Infrared
37.5428_-119.8777_20220724_Infrared.png,37.5428,-119.8777,2022-07-24,Infrared
37.5402_-119.8624_20220724_Infrared.png,37.5402,-119.8624,2022-07-24,Infrared
37.5695_-119.8594_20220724_Infrared.png,37.5695,-119.8594,2022-07-24,Infrared
37.5835_-119.8542_20220724_RGB.png,37.5835,-119.8542,2022-07-24,RGB
37.5852_-119.8862_20220724_Infrared.png,37.5852,-119.8862,2022-07-24,Infrared
37.5474_-119.8126_20220724_RGB.png,37.5474,-119.8126,2022-07-24,RGB
37.5579_-119.822_20220724_Infrared.png,37.5579,-119.822,2022-07-24,Infrared
37.518_-119.8256_20220725_Infrared.png,37.518,-119.8256,2022-07-25,Infrared
37.5526_-119.8272_20220725_RGB.png,37.5526,-119.8272,2022-07-25,RGB
19.4097_-155.2743_20220101_Infrared.png,19.4097,-155.2743,2022-01-01,Infrared
19.417_-155.2799_20220101_Infrared.png,19.417,-155.2799,2022-01-01,Infrared
19.3988_-155.2884_20220101_RGB.png,19.3988,-155.2884,2022-01-01,RGB
19.3988_-155.2884_20220101_Infrared.png,19.3988,-155.2884,2022-01-01,Infrared
19.4051_-155.2884_20220102_Infrared.png,19.4051,-155.2884,2022-01-02,Infrared
30.0008_-90.4072_20220105_RGB.png,30.0008,-90.4072,2022-01-05,RGB
19.4025_-155.2986_20220106_RGB.png,19.4025,-155.2986,2022-01-06,RGB
19.4133_-155.2877_20220106_Infrared.png,19.4133,-155.2877,2022-01-06,Infrared
32.0433_-81.6596_20220106_Infrared.png,32.0433,-81.6596,2022-01-06,Infrared
25.2422_-80.7513_20220115_RGB.png,25.2422,-80.7513,2022-01-15,RGB
19.404_-155.297_20220115_Infrared.png,19.404,-155.297,2022-01-15,Infrared
38.1318_-121.6478_20220117_Infrared.png,38.1318,-121.6478,2022-01-17,Infrared
30.1904_-84.7392_20220119_Infrared.png,30.1904,-84.7392,2022-01-19,Infrared
36.3983_-121.8791_20220122_RGB.png,36.3983,-121.8791,2022-01-22,RGB
19.4082_-155.2738_20220122_Infrared.png,19.4082,-155.2738,2022-01-22,Infrared
19.4044_-155.2882_20220122_Infrared.png,19.4044,-155.2882,2022-01-22,Infrared
19.4033_-155.2851_20220125_Infrared.png,19.4033,-155.2851,2022-01-25,Infrared
19.3994_-155.2873_20220126_RGB.png,19.3994,-155.2873,2022-01-26,RGB
19.4026_-155.2805_20220126_Infrared.png,19.4026,-155.2805,2022-01-26,Infrared
40.4132_-122.8243_20220126_Infrared.png,40.4132,-122.8243,2022-01-26,Infrared
40.4116_-122.8398_20220126_Infrared.png,40.4116,-122.8398,2022-01-26,Infrared
19.4_-155.2913_20220127_RGB.png,19.4,-155.2913,2022-01-27,RGB
19.4_-155.2913_20220127_Infrared.png,19.4,-155.2913,2022-01-27,Infrared
29.9729_-85.4805_20220129_RGB.png,29.9729,-85.4805,2022-01-29,RGB
38.0066_-95.7266_20220130_Infrared.png,38.0066,-95.7266,2022-01-30,Infrared
28.3911_-81.9241_20220202_Infrared.png,28.3911,-81.9241,2022-02-02,Infrared
44.6199_-120.1013_20220208_RGB.png,44.6199,-120.1013,2022-02-08,RGB
19.414_-155.2762_20220209_RGB.png,19.414,-155.2762,2022-02-09,RGB
19.4093_-155.2881_20220210_Infrared.png,19.4093,-155.2881,2022-02-10,Infrared
26.827_-80.6043_20220210_RGB.png,26.827,-80.6043,2022-02-10,RGB
32.9623_-87.4799_20220210_RGB.png,32.9623,-87.4799,2022-02-10,RGB
33.3476_-88.6183_20220210_Infrared.png,33.3476,-88.6183,2022-02-10,Infrared
33.3461_-88.6292_20220210_Infrared.png,33.3461,-88.6292,2022-02-10,Infrared
28.0819_-98.8982_20220211_RGB.png,28.0819,-98.8982,2022-02-11,RGB
33.4818_-99.0996_20220211_RGB.png,33.4818,-99.0996,2022-02-11,RGB
43.0492_-124.2252_20220211_Infrared.png,43.0492,-124.2252,2022-02-11,Infrared
43.0475_-124.2407_20220211_RGB.png,43.0475,-124.2407,2022-02-11,RGB
34.6161_-85.08_20220212_RGB.png,34.6161,-85.08,2022-02-12,RGB
26.7662_-97.7197_20220213_RGB.png,26.7662,-97.7197,2022-02-13,RGB
32.2929_-96.2797_20220214_Infrared.png,32.2929,-96.2797,2022-02-14,Infrared
27.938_-80.7921_20220214_Infrared.png,27.938,-80.7921,2022-02-14,Infrared
33.0691_-83.0303_20220214_RGB.png,33.0691,-83.0303,2022-02-14,RGB
33.0691_-83.0303_20220214_Infrared.png,33.0691,-83.0303,2022-02-14,Infrared
35.1292_-96.1629_20220216_Infrared.png,35.1292,-96.1629,2022-02-16,Infrared
19.4111_-155.292_20220216_RGB.png,19.4111,-155.292,2022-02-16,RGB
37.3424_-118.3213_20220216_Infrared.png,37.3424,-118.3213,2022-02-16,Infrared
37.2453_-118.3124_20220217_Infrared.png,37.2453,-118.3124,2022-02-17,Infrared
37.2425_-118.2867_20220217_Infrared.png,37.2425,-118.2867,2022-02-17,Infrared
37.2248_-118.2908_20220217_RGB.png,37.2248,-118.2908,2022-02-17,RGB
26.7969_-81.086_20220221_Infrared.png,26.7969,-81.086,2022-02-21,Infrared
19.4074_-155.2775_20220224_RGB.png,19.4074,-155.2775,2022-02-24,RGB
19.4105_-155.2887_20220225_Infrared.png,19.4105,-155.2887,2022-02-25,Infrared
19.4046_-155.2907_20220226_Infrared.png,19.4046,-155.2907,2022-02-26,Infrared
19.403_-155.2862_20220226_Infrared.png,19.403,-155.2862,2022-02-26,Infrared
32.5122_-84.3504_20220228_Infrared.png,32.5122,-84.3504,2022-02-28,Infrared
32.5122_-84.3504_20220228_RGB.png,32.5122,-84.3504,2022-02-28,RGB
26.8156_-97.5631_20220301_Infrared.png,26.8156,-97.5631,2022-03-01,Infrared
29.6206_-92.2103_20220301_Infrared.png,29.6206,-92.2103,2022-03-01,Infrared
34.2736_-98.6341_20220302_RGB.png,34.2736,-98.6341,2022-03-02,RGB
32.5387_-84.1995_20220302_Infrared.png,32.5387,-84.1995,2022-03-02,Infrared
33.0307_-81.8976_20220302_RGB.png,33.0307,-81.8976,2022-03-02,RGB
33.2847_-83.5252_20220302_Infrared.png,33.2847,-83.5252,2022-03-02,Infrared
35.2097_-83.5932_20220302_Infrared.png,35.2097,-83.5932,2022-03-02,Infrared
33.7605_-80.4985_20220303_Infrared.png,33.7605,-80.4985,2022-03-03,Infrared
30.1707_-85.3368_20220304_RGB.png,30.1707,-85.3368,2022-03-04,RGB
30.1674_-85.3543_20220304_Infrared.png,30.1674,-85.3543,2022-03-04,Infrared
30.1848_-85.3745_20220305_Infrared.png,30.1848,-85.3745,2022-03-05,Infrared
30.1975_-85.3603_20220305_RGB.png,30.1975,-85.3603,2022-03-05,RGB
30.2067_-85.3776_20220305_RGB.png,30.2067,-85.3776,2022-03-05,RGB
30.2185_-85.385_20220305_RGB.png,30.2185,-85.385,2022-03-05,RGB
30.4718_-86.7916_20220305_RGB.png,30.4718,-86.7916,2022-03-05,RGB
30.4787_-86.8195_20220305_Infrared.png,30.4787,-86.8195,2022-03-05,Infrared
19.4052_-155.2737_20220306_Infrared.png,19.4052,-155.2737,2022-03-06,Infrared
19.4173_-155.2842_20220306_RGB.png,19.4173,-155.2842,2022-03-06,RGB
19.4036_-155.2861_20220307_Infrared.png,19.4036,-155.2861,2022-03-07,Infrared
19.4132_-155.285_20220308_Infrared.png,19.4132,-155.285,2022-03-08,Infrared
42.3647_-119.7149_20220310_Infrared.png,42.3647,-119.7149,2022-03-10,Infrared
19.4199_-155.293_20220311_RGB.png,19.4199,-155.293,2022-03-11,RGB
19.4009_-155.2697_20220311_RGB.png,19.4009,-155.2697,2022-03-11,RGB
19.4039_-155.2616_20220311_Infrared.png,19.4039,-155.2616,2022-03-11,Infrared
19.4003_-155.2841_20220311_RGB.png,19.4003,-155.2841,2022-03-11,RGB
19.413_-155.2838_20220312_Infrared.png,19.413,-155.2838,2022-03-12,Infrared
19.4142_-155.2793_20220312_RGB.png,19.4142,-155.2793,2022-03-12,RGB
19.4051_-155.2798_20220312_RGB.png,19.4051,-155.2798,2022-03-12,RGB
19.411_-155.2839_20220312_RGB.png,19.411,-155.2839,2022-03-12,RGB
19.416_-155.2818_20220313_RGB.png,19.416,-155.2818,2022-03-13,RGB
26.5421_-80.767_20220313_RGB.png,26.5421,-80.767,2022-03-13,RGB
30.3292_-98.538_20220313_Infrared.png,30.3292,-98.538,2022-03-13,Infrared
34.6695_-117.3472_20220314_RGB.png,34.6695,-117.3472,2022-03-14,RGB
35.6999_-96.2858_20220316_Infrared.png,35.6999,-96.2858,2022-03-16,Infrared
30.5823_-95.9248_20220316_Infrared.png,30.5823,-95.9248,2022-03-16,Infrared
37.5636_-90.7298_20220316_Infrared.png,37.5636,-90.7298,2022-03-16,Infrared
31.6719_-101.2959_20220317_Infrared.png,31.6719,-101.2959,2022-03-17,Infrared
31.1198_-101.3231_20220317_RGB.png,31.1198,-101.3231,2022-03-17,RGB
32.3119_-98.7854_20220318_Infrared.png,32.3119,-98.7854,2022-03-18,Infrared
32.0404_-98.9059_20220318_Infrared.png,32.0404,-98.9059,2022-03-18,Infrared
32.1342_-99.0005_20220318_RGB.png,32.1342,-99.0005,2022-03-18,RGB
32.1459_-99.0021_20220318_RGB.png,32.1459,-99.0021,2022-03-18,RGB
32.1459_-99.0021_20220318_Infrared.png,32.1459,-99.0021,2022-03-18,Infrared
32.1656_-99.0423_20220318_Infrared.png,32.1656,-99.0423,2022-03-18,Infrared
32.1631_-99.0287_20220318_RGB.png,32.1631,-99.0287,2022-03-18,RGB
32.1731_-99.0488_20220318_RGB.png,32.1731,-99.0488,2022-03-18,RGB
32.2197_-98.6675_20220318_RGB.png,32.2197,-98.6675,2022-03-18,RGB
32.2317_-98.669_20220318_Infrared.png,32.2317,-98.669,2022-03-18,Infrared
32.2401_-98.7099_20220318_RGB.png,32.2401,-98.7099,2022-03-18,RGB
32.2557_-98.6722_20220318_Infrared.png,32.2557,-98.6722,2022-03-18,Infrared
19.4053_-155.2841_20220318_RGB.png,19.4053,-155.2841,2022-03-18,RGB
29.6299_-94.5176_20220319_RGB.png,29.6299,-94.5176,2022-03-19,RGB
34.1618_-96.8984_20220319_RGB.png,34.1618,-96.8984,2022-03-19,RGB
26.2879_-97.9369_20220320_RGB.png,26.2879,-97.9369,2022-03-20,RGB
32.3838_-98.0125_20220320_Infrared.png,32.3838,-98.0125,2022-03-20,Infrared
26.6284_-80.6238_20220321_Infrared.png,26.6284,-80.6238,2022-03-21,Infrared
39.659_-122.2974_20220323_Infrared.png,39.659,-122.2974,2022-03-23,Infrared
33.0465_-94.1126_20220324_RGB.png,33.0465,-94.1126,2022-03-24,RGB
34.8705_-96.3297_20220326_RGB.png,34.8705,-96.3297,2022-03-26,RGB
37.8796_-98.9128_20220326_RGB.png,37.8796,-98.9128,2022-03-26,RGB
37.9031_-98.9314_20220326_Infrared.png,37.9031,-98.9314,2022-03-26,Infrared
41.8802_-99.4075_20220326_Infrared.png,41.8802,-99.4075,2022-03-26,Infrared
41.7424_-99.6948_20220326_RGB.png,41.7424,-99.6948,2022-03-26,RGB
43.7293_-103.8987_20220327_RGB.png,43.7293,-103.8987,2022-03-27,RGB
43.7381_-103.9188_20220327_RGB.png,43.7381,-103.9188,2022-03-27,RGB
43.7442_-103.909_20220327_RGB.png,43.7442,-103.909,2022-03-27,RGB
29.5325_-100.2146_20220328_Infrared.png,29.5325,-100.2146,2022-03-28,Infrared
26.2952_-81.0535_20220329_Infrared.png,26.2952,-81.0535,2022-03-29,Infrared
32.0643_-81.4608_20220329_RGB.png,32.0643,-81.4608,2022-03-29,RGB
33.4851_-102.7633_20220329_RGB.png,33.4851,-102.7633,2022-03-29,RGB
33.4988_-102.7399_20220329_RGB.png,33.4988,-102.7399,2022-03-29,RGB
26.9614_-98.0708_20220331_RGB.png,26.9614,-98.0708,2022-03-31,RGB
26.9597_-98.0816_20220331_Infrared.png,26.9597,-98.0816,2022-03-31,Infrared
27.2621_-97.9817_20220331_Infrared.png,27.2621,-97.9817,2022-03-31,Infrared
27.2604_-97.9925_20220331_RGB.png,27.2604,-97.9925,2022-03-31,RGB
27.2931_-97.9657_20220331_Infrared.png,27.2931,-97.9657,2022-03-31,Infrared
27.2914_-97.9764_20220331_RGB.png,27.2914,-97.9764,2022-03-31,RGB
27.2897_-97.9872_20220331_Infrared.png,27.2897,-97.9872,2022-03-31,Infrared
27.3006_-97.9783_20220331_Infrared.png,27.3006,-97.9783,2022-03-31,Infrared
27.3172_-97.9763_20220331_RGB.png,27.3172,-97.9763,2022-03-31,RGB
27.3155_-97.987_20220331_RGB.png,27.3155,-97.987,2022-03-31,RGB
27.3264_-97.9781_20220331_Infrared.png,27.3264,-97.9781,2022-03-31,Infrared
27.3633_-97.9855_20220331_Infrared.png,27.3633,-97.9855,2022-03-31,Infrared
27.3616_-97.9962_20220331_RGB.png,27.3616,-97.9962,2022-03-31,RGB
27.3616_-97.9962_20220331_Infrared.png,27.3616,-97.9962,2022-03-31,Infrared
30.6828_-86.2821_20220403_Infrared.png,30.6828,-86.2821,2022-04-03,Infrared
38.1041_-95.983_20220409_RGB.png,38.1041,-95.983,2022-04-09,RGB
37.662_-95.9673_20220409_Infrared.png,37.662,-95.9673,2022-04-09,Infrared
37.6636_-95.9743_20220409_Infrared.png,37.6636,-95.9743,2022-04-09,Infrared
36.9255_-96.6266_20220409_Infrared.png,36.9255,-96.6266,2022-04-09,Infrared
36.9255_-96.6266_20220409_RGB.png,36.9255,-96.6266,2022-04-09,RGB
35.7389_-105.3923_20220411_RGB.png,35.7389,-105.3923,2022-04-11,RGB
35.7355_-105.4072_20220412_RGB.png,35.7355,-105.4072,2022-04-12,RGB
35.7355_-105.4072_20220412_Infrared.png,35.7355,-105.4072,2022-04-12,Infrared
35.7416_-105.3744_20220412_RGB.png,35.7416,-105.3744,2022-04-12,RGB
35.7386_-105.3816_20220412_RGB.png,35.7386,-105.3816,2022-04-12,RGB
38.0749_-96.5528_20220413_Infrared.png,38.0749,-96.5528,2022-04-13,Infrared
36.2208_-104.9956_20220418_RGB.png,36.2208,-104.9956,2022-04-18,RGB
41.3735_-100.0112_20220418_RGB.png,41.3735,-100.0112,2022-04-18,RGB
31.517_-88.9202_20220420_RGB.png,31.517,-88.9202,2022-04-20,RGB
36.2815_-104.9888_20220421_Infrared.png,36.2815,-104.9888,2022-04-21,Infrared
36.2894_-104.9363_20220422_RGB.png,36.2894,-104.9363,2022-04-22,RGB
36.2959_-104.9318_20220422_RGB.png,36.2959,-104.9318,2022-04-22,RGB
36.2788_-104.9529_20220422_Infrared.png,36.2788,-104.9529,2022-04-22,Infrared
35.7327_-105.4896_20220422_RGB.png,35.7327,-105.4896,2022-04-22,RGB
36.3268_-104.988_20220422_RGB.png,36.3268,-104.988,2022-04-22,RGB
36.3159_-104.9774_20220422_RGB.png,36.3159,-104.9774,2022-04-22,RGB
30.5398_-86.713_20220422_Infrared.png,30.5398,-86.713,2022-04-22,Infrared
36.3393_-104.9937_20220422_Infrared.png,36.3393,-104.9937,2022-04-22,Infrared
36.3574_-104.9517_20220422_RGB.png,36.3574,-104.9517,2022-04-22,RGB
36.3203_-104.9572_20220422_RGB.png,36.3203,-104.9572,2022-04-22,RGB
35.7559_-105.4555_20220422_Infrared.png,35.7559,-105.4555,2022-04-22,Infrared
35.7665_-105.3627_20220423_RGB.png,35.7665,-105.3627,2022-04-23,RGB
35.7711_-105.3524_20220423_Infrared.png,35.7711,-105.3524,2022-04-23,Infrared
35.8127_-105.3122_20220423_Infrared.png,35.8127,-105.3122,2022-04-23,Infrared
35.8173_-105.3476_20220423_RGB.png,35.8173,-105.3476,2022-04-23,RGB
35.8017_-105.4298_20220423_RGB.png,35.8017,-105.4298,2022-04-23,RGB
35.8341_-105.3183_20220423_Infrared.png,35.8341,-105.3183,2022-04-23,Infrared
35.8155_-105.417_20220423_RGB.png,35.8155,-105.417,2022-04-23,RGB
36.2787_-104.9325_20220423_Infrared.png,36.2787,-104.9325,2022-04-23,Infrared
35.7958_-105.4282_20220423_RGB.png,35.7958,-105.4282,2022-04-23,RGB
35.7958_-105.4282_20220423_Infrared.png,35.7958,-105.4282,2022-04-23,Infrared
35.7837_-105.4075_20220423_RGB.png,35.7837,-105.4075,2022-04-23,RGB
35.9407_-103.7296_20220423_Infrared.png,35.9407,-103.7296,2022-04-23,Infrared
35.933_-103.6914_20220423_RGB.png,35.933,-103.6914,2022-04-23,RGB
35.7801_-105.4251_20220423_RGB.png,35.7801,-105.4251,2022-04-23,RGB
35.8256_-105.2824_20220423_RGB.png,35.8256,-105.2824,2022-04-23,RGB
35.8232_-105.2962_20220423_RGB.png,35.8232,-105.2962,2022-04-23,RGB
35.848_-105.2803_20220423_RGB.png,35.848,-105.2803,2022-04-23,RGB
35.8967_-105.2937_20220423_Infrared.png,35.8967,-105.2937,2022-04-23,Infrared
34.3816_-112.4502_20220425_RGB.png,34.3816,-112.4502,2022-04-25,RGB
34.3873_-112.4567_20220425_RGB.png,34.3873,-112.4567,2022-04-25,RGB
34.3822_-112.4224_20220425_RGB.png,34.3822,-112.4224,2022-04-25,RGB
34.3822_-112.4224_20220425_Infrared.png,34.3822,-112.4224,2022-04-25,Infrared
35.7643_-106.5806_20220426_Infrared.png,35.7643,-106.5806,2022-04-26,Infrared
34.3966_-112.4489_20220427_RGB.png,34.3966,-112.4489,2022-04-27,RGB
34.3985_-112.4664_20220427_RGB.png,34.3985,-112.4664,2022-04-27,RGB
30.7076_-89.253_20220427_Infrared.png,30.7076,-89.253,2022-04-27,Infrared
35.7611_-105.4286_20220428_RGB.png,35.7611,-105.4286,2022-04-28,RGB
35.8765_-105.3976_20220428_RGB.png,35.8765,-105.3976,2022-04-28,RGB
35.8884_-105.3775_20220428_RGB.png,35.8884,-105.3775,2022-04-28,RGB
35.8839_-105.4103_20220428_Infrared.png,35.8839,-105.4103,2022-04-28,Infrared
36.5469_-102.2698_20220428_RGB.png,36.5469,-102.2698,2022-04-28,RGB
36.5702_-102.2444_20220428_RGB.png,36.5702,-102.2444,2022-04-28,RGB
35.7549_-106.5215_20220429_RGB.png,35.7549,-106.5215,2022-04-29,RGB
35.7694_-106.4969_20220429_RGB.png,35.7694,-106.4969,2022-04-29,RGB
35.7673_-106.4564_20220429_RGB.png,35.7673,-106.4564,2022-04-29,RGB
35.7582_-106.4947_20220429_RGB.png,35.7582,-106.4947,2022-04-29,RGB
35.7582_-106.4947_20220429_Infrared.png,35.7582,-106.4947,2022-04-29,Infrared
35.7805_-106.4891_20220429_RGB.png,35.7805,-106.4891,2022-04-29,RGB
35.7604_-106.4808_20220429_RGB.png,35.7604,-106.4808,2022-04-29,RGB
35.7556_-106.5187_20220429_Infrared.png,35.7556,-106.5187,2022-04-29,Infrared
38.4557_-104.9003_20220429_Infrared.png,38.4557,-104.9003,2022-04-29,Infrared
35.7457_-106.4731_20220429_Infrared.png,35.7457,-106.4731,2022-04-29,Infrared
35.772_-106.5266_20220429_RGB.png,35.772,-106.5266,2022-04-29,RGB
35.7112_-106.4565_20220430_Infrared.png,35.7112,-106.4565,2022-04-30,Infrared
35.7217_-106.4589_20220430_Infrared.png,35.7217,-106.4589,2022-04-30,Infrared
35.7161_-106.4894_20220430_Infrared.png,35.7161,-106.4894,2022-04-30,Infrared
35.7131_-106.506_20220430_RGB.png,35.7131,-106.506,2022-04-30,RGB
35.7295_-106.4765_20220430_RGB.png,35.7295,-106.4765,2022-04-30,RGB
35.7295_-106.4765_20220430_Infrared.png,35.7295,-106.4765,2022-04-30,Infrared
35.7236_-106.5086_20220430_Infrared.png,35.7236,-106.5086,2022-04-30,Infrared
35.7484_-106.4332_20220430_RGB.png,35.7484,-106.4332,2022-04-30,RGB
35.759_-106.4356_20220430_RGB.png,35.759,-106.4356,2022-04-30,RGB
35.763_-106.4421_20220430_Infrared.png,35.763,-106.4421,2022-04-30,Infrared
35.7552_-106.4464_20220430_RGB.png,35.7552,-106.4464,2022-04-30,RGB
35.7263_-106.5057_20220430_RGB.png,35.7263,-106.5057,2022-04-30,RGB
35.7305_-106.5113_20220430_Infrared.png,35.7305,-106.5113,2022-04-30,Infrared
35.7416_-106.5332_20220430_RGB.png,35.7416,-106.5332,2022-04-30,RGB
35.9137_-105.3905_20220501_Infrared.png,35.9137,-105.3905,2022-05-01,Infrared
35.7324_-105.3321_20220501_RGB.png,35.7324,-105.3321,2022-05-01,RGB
35.7221_-105.5266_20220501_RGB.png,35.7221,-105.5266,2022-05-01,RGB
35.7958_-106.4507_20220501_RGB.png,35.7958,-106.4507,2022-05-01,RGB
35.7467_-106.5335_20220501_Infrared.png,35.7467,-106.5335,2022-05-01,Infrared
