Latitude,Longitude,Date,RGB_Black,Infrared_Black
33.4162,-107.9343,2022-05-28,True,True
33.4129,-107.9559,2022-05-28,True,True
33.4218,-107.9578,2022-05-28,True,True
33.4202,-107.9685,2022-05-28,True,True
33.4186,-107.9793,2022-05-28,True,True
33.4275,-107.9813,2022-05-28,True,True
33.4348,-107.994,2022-05-28,True,True
33.4113,-107.9667,2022-05-28,True,True
33.1287,-107.8803,2022-05-28,True,True
33.1303,-107.8696,2022-05-28,True,True
33.1413,-107.7955,2022-05-28,True,True
33.1133,-107.9215,2022-05-28,True,True
63.8808,-146.2053,2022-05-28,False,True
63.8863,-146.2317,2022-05-28,False,True
19.4108,-155.2842,2022-05-28,True,True
19.4013,-155.2825,2022-05-28,True,True
33.3846,-107.9612,2022-05-28,True,True
33.392,-107.9467,2022-05-28,True,True
33.3942,-107.9589,2022-05-28,True,True
33.4016,-107.9443,2022-05-28,True,True
33.4037,-107.9566,2022-05-28,True,True
33.4058,-107.9687,2022-05-28,True,True
33.4292,-107.9889,2022-05-28,True,True
33.1379,-107.8025,2022-05-28,True,True
63.8845,-146.2017,2022-05-28,False,True
63.8815,-146.1823,2022-05-28,False,True
30.6585,-83.5483,2022-05-28,True,True
30.6603,-83.5374,2022-05-28,True,True
33.0787,-107.9058,2022-05-28,True,True
33.0949,-107.9205,2022-05-28,True,True
33.373,-108.0318,2022-05-28,True,True
45.0637,-94.1463,2022-05-29,False,True
45.062,-94.16,2022-05-29,False,True
34.9145,-117.351,2022-05-29,True,True
55.4146,-161.876,2022-05-29,False,True
55.4075,-161.9043,2022-05-29,False,True
63.8651,-146.1377,2022-05-29,False,True
34.9143,-117.3446,2022-05-29,True,True
35.8627,-105.5239,2022-05-29,True,True
35.8645,-105.5353,2022-05-29,True,True
35.8061,-105.5305,2022-05-30,True,True
35.8278,-105.5699,2022-05-30,True,True
35.8611,-105.5317,2022-05-30,True,True
35.87,-105.5338,2022-05-30,True,True
19.4188,-155.2777,2022-05-30,False,True
19.4044,-155.2919,2022-05-30,False,True
19.4072,-155.2756,2022-05-30,False,True
33.417,-110.8595,2022-05-30,True,True
19.4156,-155.279,2022-05-30,False,True
19.4049,-155.2687,2022-05-30,False,True
19.4078,-155.2854,2022-05-30,False,True
19.4165,-155.2663,2022-05-30,False,True
19.4195,-155.2835,2022-05-30,False,True
35.865,-105.5313,2022-05-30,True,True
35.8561,-105.5292,2022-05-30,True,True
35.8578,-105.5185,2022-05-30,True,True
35.7695,-105.548,2022-05-30,True,True
19.4022,-155.2822,2022-05-30,False,True
19.402,-155.2747,2022-05-30,False,True
19.4154,-155.2871,2022-05-31,False,True
19.4075,-155.28,2022-05-31,False,True
19.4056,-155.2969,2022-05-31,False,True
19.4074,-155.2691,2022-05-31,False,True
19.4093,-155.2637,2022-05-31,False,True
19.412,-155.2912,2022-05-31,False,True
34.8962,-77.5648,2022-05-31,True,True
19.403,-155.2823,2022-05-31,False,True
19.4124,-155.2807,2022-05-31,False,True
33.0481,-107.8867,2022-06-01,True,True
33.0446,-107.9167,2022-06-01,True,True
33.0494,-107.8937,2022-06-01,True,True
33.0769,-107.7426,2022-06-01,True,True
63.8331,-146.311,2022-06-01,False,True
19.4189,-155.286,2022-06-01,False,True
19.4042,-155.2835,2022-06-01,False,True
58.2516,-156.0241,2022-06-01,False,True
33.0351,-107.9254,2022-06-01,True,True
33.0447,-107.9235,2022-06-01,True,True
33.0463,-107.9365,2022-06-01,True,True
33.0842,-107.7631,2022-06-01,True,True
19.4101,-155.2709,2022-06-01,False,True
19.4136,-155.2924,2022-06-01,False,True
19.4118,-155.2816,2022-06-01,False,True
19.4024,-155.2832,2022-06-01,False,True
33.031,-107.9341,2022-06-01,True,True
33.0391,-107.9086,2022-06-01,True,True
33.0437,-107.931,2022-06-01,True,True
33.0375,-107.9024,2022-06-01,True,True
33.0423,-107.9247,2022-06-01,True,True
33.0471,-107.9469,2022-06-01,True,True
33.0424,-107.9128,2022-06-01,True,True
33.0379,-107.9351,2022-06-01,True,True
33.0447,-107.921,2022-06-01,True,True
33.0718,-107.8317,2022-06-02,True,True
33.0746,-107.7178,2022-06-02,True,True
33.0763,-107.7036,2022-06-02,True,True
33.046,-107.8804,2022-06-02,True,True
32.1865,-101.9794,2022-06-02,False,True
29.8383,-94.9269,2022-06-02,True,True
19.4139,-155.2898,2022-06-02,True,True
19.4059,-155.2775,2022-06-02,True,True
19.4045,-155.2882,2022-06-02,True,True
19.4153,-155.279,2022-06-02,True,True
33.066,-107.8307,2022-06-02,True,True
19.4026,-155.277,2022-06-02,True,True
19.404,-155.2865,2022-06-02,True,True
33.0742,-107.8345,2022-06-03,True,True
19.4066,-155.2769,2022-06-03,True,True
19.4079,-155.2865,2022-06-03,True,True
19.4156,-155.2755,2022-06-03,True,True
19.4169,-155.285,2022-06-03,True,True
33.0761,-107.8358,2022-06-04,True,True
33.0658,-107.8447,2022-06-04,True,True
33.0673,-107.8341,2022-06-04,True,True
33.0896,-107.8709,2022-06-04,True,True
33.0334,-107.8755,2022-06-04,True,True
33.0348,-107.865,2022-06-04,True,True
34.6436,-87.0823,2022-06-04,False,True
33.42,-110.8595,2022-06-04,True,True
33.0347,-107.8528,2022-06-04,True,True
33.0843,-107.8626,2022-06-04,True,True
33.0183,-107.8765,2022-06-04,True,True
33.0168,-107.887,2022-06-04,True,True
33.054,-107.6868,2022-06-04,True,True
33.0495,-107.7188,2022-06-04,True,True
33.0301,-107.8573,2022-06-04,True,True
33.0286,-107.8678,2022-06-04,True,True
33.0271,-107.8782,2022-06-04,True,True
33.0257,-107.8888,2022-06-04,True,True
33.0599,-107.7101,2022-06-04,True,True
33.0569,-107.7312,2022-06-04,True,True
33.0375,-107.8696,2022-06-04,True,True
33.0346,-107.8905,2022-06-04,True,True
33.0695,-107.8381,2022-06-04,True,True
33.0858,-107.7865,2022-06-04,True,True
33.0814,-107.8185,2022-06-04,True,True
33.0829,-107.8733,2022-06-04,True,True
33.0932,-107.8643,2022-06-04,True,True
33.0918,-107.8749,2022-06-04,True,True
35.7847,-105.544,2022-06-04,True,True
35.8335,-105.5724,2022-06-04,True,True
58.2173,-156.0234,2022-06-05,False,True
33.0493,-107.6704,2022-06-05,True,True
33.0472,-107.641,2022-06-05,True,True
33.0198,-107.8825,2022-06-05,True,True
33.0156,-107.8201,2022-06-05,True,True
33.0595,-107.6091,2022-06-05,True,True
33.0617,-107.6391,2022-06-05,True,True
33.0615,-107.842,2022-06-05,True,True
33.0135,-107.8247,2022-06-05,True,True
33.5943,-116.232,2022-06-05,True,True
33.5994,-116.2257,2022-06-05,True,True
33.0827,-107.7996,2022-06-06,True,True
33.092,-107.8017,2022-06-06,True,True
33.0901,-107.8133,2022-06-06,True,True
33.0883,-107.8248,2022-06-06,True,True
33.0865,-107.8358,2022-06-06,True,True
33.0243,-107.7075,2022-06-06,True,True
33.0036,-107.8351,2022-06-06,True,True
33.0018,-107.8464,2022-06-06,True,True
33.0149,-107.8254,2022-06-06,True,True
33.0485,-107.7374,2022-06-06,True,True
33.022,-107.9014,2022-06-06,True,True
33.0392,-107.8546,2022-06-06,True,True
33.0313,-107.9037,2022-06-06,True,True
33.0299,-107.6134,2022-06-06,True,True
33.041,-107.6043,2022-06-06,True,True
33.0392,-107.6158,2022-06-06,True,True
55.4153,-161.8902,2022-06-06,False,True
33.0223,-107.8987,2022-06-06,True,True
33.0517,-107.7384,2022-06-06,True,True
33.0423,-107.8547,2022-06-06,True,True
33.0405,-107.8436,2022-06-06,True,True
33.0117,-107.8901,2022-06-06,True,True
33.0133,-107.9006,2022-06-06,True,True
33.0206,-107.888,2022-06-06,True,True
33.0313,-107.8967,2022-06-06,True,True
33.033,-107.9074,2022-06-06,True,True
33.0255,-107.9087,2022-06-06,True,True
33.0338,-107.8588,2022-06-06,True,True
33.051,-107.7553,2022-06-06,True,True
33.0161,-107.9064,2022-06-06,True,True
33.0349,-107.9111,2022-06-06,True,True
33.0546,-107.851,2022-06-06,True,True
36.1389,-76.2818,2022-06-07,False,True
31.134,-89.5525,2022-06-07,False,True
32.9983,-107.8479,2022-06-07,True,True
32.9964,-107.872,2022-06-07,True,True
32.9923,-107.8521,2022-06-07,True,True
33.0058,-107.8551,2022-06-07,True,True
59.8874,-156.0529,2022-06-07,False,True
59.8649,-156.2322,2022-06-07,False,True
59.8774,-156.2196,2022-06-07,False,True
59.8739,-156.239,2022-06-07,False,True
59.8837,-156.2087,2022-06-07,False,True
59.8801,-156.2282,2022-06-07,False,True
59.8765,-156.2475,2022-06-07,False,True
62.2591,-162.8671,2022-06-07,False,True
62.2689,-162.8777,2022-06-07,False,True
33.0066,-107.8147,2022-06-07,True,True
19.4039,-155.2897,2022-06-07,True,True
19.4013,-155.2963,2022-06-07,True,True
19.4035,-155.2745,2022-06-07,True,True
59.8732,-156.2488,2022-06-07,False,True
19.4136,-155.2665,2022-06-07,True,True
19.41,-155.2826,2022-06-07,True,True
19.4161,-155.2886,2022-06-07,True,True
34.9447,-79.5321,2022-06-07,False,True
34.9429,-79.5208,2022-06-07,False,True
33.0681,-107.8163,2022-06-07,True,True
33.0633,-107.8502,2022-06-07,True,True
33.0518,-107.7644,2022-06-07,True,True
33.0542,-107.8518,2022-06-07,True,True
33.0376,-107.8665,2022-06-07,True,True
33.0361,-107.8554,2022-06-07,True,True
32.9984,-107.8513,2022-06-07,True,True
33.0163,-107.9077,2022-06-07,True,True
32.9934,-107.8564,2022-06-07,True,True
33.062,-107.8419,2022-06-07,True,True
33.0599,-107.8673,2022-06-07,True,True
33.0564,-107.8462,2022-06-07,True,True
32.997,-107.8498,2022-06-07,True,True
32.9951,-107.8728,2022-06-07,True,True
19.4047,-155.2811,2022-06-07,True,True
19.407,-155.2943,2022-06-07,True,True
59.2034,-158.0929,2022-06-07,False,True
59.8662,-156.2272,2022-06-07,False,True
59.8626,-156.2464,2022-06-07,False,True
59.8843,-156.2407,2022-06-07,False,True
34.8439,-78.9896,2022-06-08,False,True
34.8455,-78.9786,2022-06-08,False,True
31.7427,-101.8002,2022-06-08,True,True
31.7338,-101.7984,2022-06-08,True,True
35.8501,-105.5875,2022-06-08,True,True
19.4038,-155.2978,2022-06-08,True,True
19.4077,-155.2767,2022-06-08,True,True
59.7538,-158.2663,2022-06-08,False,True
19.4054,-155.2824,2022-06-08,True,True
19.4148,-155.287,2022-06-08,True,True
19.4127,-155.2744,2022-06-08,True,True
19.4176,-155.2934,2022-06-08,True,True
19.4155,-155.2807,2022-06-08,True,True
19.4075,-155.295,2022-06-08,True,True
59.8765,-156.2834,2022-06-08,False,True
59.8726,-156.1918,2022-06-08,False,True
59.8752,-156.2092,2022-06-08,False,True
59.8716,-156.204,2022-06-08,False,True
59.8727,-156.2958,2022-06-08,False,True
59.8826,-156.2996,2022-06-08,False,True
59.8804,-156.3215,2022-06-08,False,True
59.1931,-158.0947,2022-06-08,False,True
59.8634,-156.196,2022-06-08,False,True
58.1823,-155.8997,2022-06-09,False,True
58.1837,-155.9061,2022-06-09,False,True
59.8734,-156.076,2022-06-09,False,True
59.8687,-156.0986,2022-06-09,False,True
59.8641,-156.1204,2022-06-09,False,True
59.8782,-156.1072,2022-06-09,False,True
59.864,-156.1752,2022-06-09,False,True
59.8591,-156.1982,2022-06-09,False,True
59.8543,-156.2214,2022-06-09,False,True
59.8494,-156.2444,2022-06-09,False,True
59.8736,-156.1836,2022-06-09,False,True
59.8688,-156.2068,2022-06-09,False,True
59.8639,-156.2843,2022-06-09,False,True
59.8784,-156.1927,2022-06-09,False,True
59.8587,-156.2849,2022-06-09,False,True
59.8683,-156.2934,2022-06-09,False,True
59.8877,-156.3102,2022-06-09,False,True
59.7236,-158.2732,2022-06-09,False,True
59.7175,-158.2999,2022-06-09,False,True
59.722,-158.2783,2022-06-09,False,True
62.2314,-162.6851,2022-06-09,False,True
19.4121,-155.2916,2022-06-09,False,True
19.4137,-155.2783,2022-06-09,False,True
19.4018,-155.29,2022-06-09,False,True
19.4034,-155.2769,2022-06-09,False,True
59.8543,-156.2539,2022-06-09,False,True
59.7176,-158.2569,2022-06-09,False,True
59.865,-156.3193,2022-06-09,False,True
59.7127,-158.2993,2022-06-09,False,True
59.7144,-158.2513,2022-06-09,False,True
59.8659,-156.2615,2022-06-09,False,True
59.8496,-156.32,2022-06-09,False,True
59.8532,-156.3126,2022-06-09,False,True
19.4068,-155.2719,2022-06-09,False,True
19.4089,-155.2641,2022-06-09,False,True
59.8973,-156.1031,2022-06-09,False,True
59.8886,-156.1081,2022-06-09,False,True
59.8861,-156.0907,2022-06-09,False,True
59.8792,-156.1017,2022-06-09,False,True
59.8829,-156.1935,2022-06-09,False,True
59.8804,-156.1761,2022-06-09,False,True
59.7068,-158.2805,2022-06-09,False,True
59.7045,-158.2622,2022-06-09,False,True
59.1927,-158.1234,2022-06-09,False,True
59.1904,-158.1057,2022-06-09,False,True
59.1881,-158.088,2022-06-09,False,True
59.1858,-158.0702,2022-06-09,False,True
34.1226,-80.5231,2022-06-09,True,True
59.175,-158.0787,2022-06-09,False,True
59.1762,-158.1312,2022-06-09,False,True
59.1575,-158.1031,2022-06-09,False,True
59.1631,-158.128,2022-06-09,False,True
59.162,-158.0694,2022-06-09,False,True
59.1676,-158.0944,2022-06-09,False,True
59.1733,-158.1195,2022-06-09,False,True
59.189,-158.1359,2022-06-09,False,True
59.1682,-158.0883,2022-06-09,False,True
59.1739,-158.1133,2022-06-09,False,True
59.1796,-158.1381,2022-06-09,False,True
59.1898,-158.1296,2022-06-09,False,True
59.6821,-158.2945,2022-06-09,False,True
59.6874,-158.3186,2022-06-09,False,True
59.692,-158.286,2022-06-09,False,True
59.6973,-158.3101,2022-06-09,False,True
59.138,-158.1094,2022-06-09,False,True
59.1315,-158.1367,2022-06-09,False,True
59.1347,-158.11,2022-06-09,False,True
59.1281,-158.1373,2022-06-09,False,True
59.1517,-158.0923,2022-06-09,False,True
59.1452,-158.1196,2022-06-09,False,True
59.1386,-158.147,2022-06-09,False,True
59.1687,-158.0746,2022-06-09,False,True
59.1622,-158.1018,2022-06-09,False,True
59.1557,-158.1291,2022-06-09,False,True
59.1728,-158.1113,2022-06-09,False,True
59.1662,-158.1386,2022-06-09,False,True
59.1833,-158.1207,2022-06-09,False,True
59.1768,-158.1481,2022-06-09,False,True
59.1938,-158.1302,2022-06-09,False,True
59.6947,-158.3313,2022-06-09,False,True
59.1744,-158.1291,2022-06-10,False,True
59.1618,-158.0806,2022-06-10,False,True
59.1714,-158.1246,2022-06-10,False,True
35.8491,-105.5929,2022-06-10,False,True
35.8489,-105.5868,2022-06-10,False,True
19.4092,-155.2937,2022-06-10,False,True
19.3987,-155.2991,2022-06-10,False,True
59.1306,-158.1149,2022-06-10,False,True
59.1441,-158.0855,2022-06-10,False,True
59.1417,-158.1025,2022-06-10,False,True
59.1552,-158.0731,2022-06-10,False,True
59.1529,-158.0901,2022-06-10,False,True
59.1664,-158.0606,2022-06-10,False,True
59.164,-158.0777,2022-06-10,False,True
59.6667,-158.3676,2022-06-10,False,True
59.7077,-158.3397,2022-06-10,False,True
59.7412,-158.3019,2022-06-10,False,True
60.2927,-160.3408,2022-06-10,False,True
59.1195,-158.1273,2022-06-10,False,True
59.133,-158.0979,2022-06-10,False,True
59.1282,-158.132,2022-06-10,False,True
62.2932,-162.9255,2022-06-10,False,True
62.2876,-162.9003,2022-06-10,False,True
62.2491,-163.0186,2022-06-10,False,True
62.2521,-162.9998,2022-06-10,False,True
62.2404,-163.012,2022-06-10,False,True
62.5874,-163.4729,2022-06-10,False,True
62.5787,-163.4661,2022-06-10,False,True
62.2871,-162.9632,2022-06-10,False,True
62.2902,-162.9443,2022-06-10,False,True
59.1244,-158.0718,2022-06-10,False,True
59.1257,-158.1271,2022-06-10,False,True
19.4116,-155.2794,2022-06-10,False,True
19.413,-155.2888,2022-06-10,False,True
59.1187,-158.1006,2022-06-10,False,True
59.1714,-158.0515,2022-06-10,False,True
59.1615,-158.06,2022-06-10,False,True
59.1686,-158.0588,2022-06-10,False,True
59.1633,-158.0347,2022-06-10,False,True
59.1587,-158.0673,2022-06-10,False,True
59.1645,-158.1472,2022-06-10,False,True
59.1592,-158.1233,2022-06-10,False,True
59.1287,-158.0922,2022-06-10,False,True
32.0781,-81.5124,2022-06-10,False,True
61.4769,-154.9289,2022-06-10,False,True
61.4749,-154.9328,2022-06-10,False,True
61.4862,-154.9089,2022-06-10,False,True
62.5441,-163.4606,2022-06-10,False,True
32.998,-107.8651,2022-06-11,True,True
32.9868,-107.955,2022-06-11,True,True
32.9974,-107.9454,2022-06-11,True,True
33.0516,-107.8153,2022-06-11,True,True
32.9809,-107.8503,2022-06-11,True,True
32.9776,-107.9535,2022-06-11,True,True
36.4492,-106.2073,2022-06-11,False,True
36.4371,-106.2205,2022-06-11,False,True
36.4388,-106.205,2022-06-11,False,True
36.4267,-106.2183,2022-06-11,False,True
36.4284,-106.2026,2022-06-11,False,True
36.4437,-106.2119,2022-06-11,False,True
60.7459,-157.0833,2022-06-11,False,True
60.7701,-157.0372,2022-06-11,False,True
60.7632,-157.0657,2022-06-11,False,True
60.7983,-157.0282,2022-06-11,False,True
60.8187,-157.2001,2022-06-11,False,True
61.139,-156.0533,2022-06-11,False,True
60.8746,-157.1848,2022-06-11,False,True
61.1549,-156.0372,2022-06-11,False,True
61.1453,-156.0324,2022-06-11,False,True
61.437,-154.7858,2022-06-11,False,True
61.1553,-156.0428,2022-06-11,False,True
61.4468,-154.7944,2022-06-11,False,True
61.4455,-154.8536,2022-06-11,False,True
62.3512,-155.5377,2022-06-11,False,True
62.6153,-156.6737,2022-06-11,False,True
62.5926,-156.7757,2022-06-11,False,True
62.5854,-156.7732,2022-06-11,False,True
62.6182,-156.6818,2022-06-11,False,True
61.5242,-157.8867,2022-06-11,False,True
61.5068,-157.9042,2022-06-11,False,True
61.1898,-159.2465,2022-06-11,False,True
61.514,-157.9435,2022-06-11,False,True
61.521,-157.9145,2022-06-11,False,True
61.528,-157.8853,2022-06-11,False,True
61.5106,-157.903,2022-06-11,False,True
61.5177,-157.8739,2022-06-11,False,True
61.5446,-158.1266,2022-06-11,False,True
62.6107,-156.768,2022-06-11,False,True
62.6049,-156.7938,2022-06-11,False,True
62.6204,-156.7784,2022-06-11,False,True
62.6871,-156.5344,2022-06-11,False,True
62.712,-156.5294,2022-06-11,False,True
63.2469,-154.8981,2022-06-11,False,True
61.5346,-157.8979,2022-06-11,False,True
61.5275,-157.927,2022-06-11,False,True
61.1919,-159.2541,2022-06-11,False,True
62.1098,-155.4628,2022-06-11,False,True
61.5521,-157.8801,2022-06-11,False,True
61.5171,-157.9158,2022-06-11,False,True
61.5452,-157.9083,2022-06-11,False,True
19.4096,-155.2778,2022-06-11,False,True
19.4083,-155.2873,2022-06-11,False,True
55.413,-161.8844,2022-06-11,False,True
59.6861,-158.366,2022-06-11,False,True
59.6879,-158.3714,2022-06-11,False,True
60.3017,-160.3503,2022-06-11,False,True
61.1578,-156.0395,2022-06-11,False,True
61.4592,-154.8228,2022-06-11,False,True
61.4684,-157.8979,2022-06-11,False,True
61.4813,-157.9003,2022-06-11,False,True
61.4793,-157.9413,2022-06-11,False,True
61.4962,-157.8612,2022-06-11,False,True
62.2904,-162.6122,2022-06-11,False,True
62.2918,-162.6179,2022-06-11,False,True
62.4581,-163.5022,2022-06-11,False,True
62.4558,-163.5295,2022-06-11,False,True
62.4709,-163.4791,2022-06-11,False,True
62.4686,-163.5063,2022-06-11,False,True
62.4663,-163.5336,2022-06-11,False,True
62.4791,-163.5104,2022-06-11,False,True
61.5202,-157.8693,2022-06-11,False,True
61.5036,-157.95,2022-06-11,False,True
61.5054,-157.9086,2022-06-11,False,True
61.5072,-157.8676,2022-06-11,False,True
61.4906,-157.948,2022-06-11,False,True
61.4925,-157.907,2022-06-11,False,True
61.4943,-157.866,2022-06-11,False,True
61.4777,-157.9463,2022-06-11,False,True
61.4795,-157.9052,2022-06-11,False,True
61.5072,-157.9038,2022-06-11,False,True
61.5092,-157.8626,2022-06-11,False,True
61.4923,-157.9431,2022-06-11,False,True
61.4942,-157.9025,2022-06-11,False,True
61.546,-157.8748,2022-06-11,False,True
61.5312,-157.9135,2022-06-11,False,True
61.5331,-157.8719,2022-06-11,False,True
61.5183,-157.9105,2022-06-11,False,True
61.6044,-155.7767,2022-06-11,False,True
61.6046,-155.9565,2022-06-11,False,True
61.6022,-155.935,2022-06-11,False,True
61.6008,-155.943,2022-06-11,False,True
61.5475,-157.8742,2022-06-11,False,True
61.5375,-157.8784,2022-06-11,False,True
61.5067,-157.871,2022-06-11,False,True
61.4966,-157.8743,2022-06-11,False,True
61.1696,-156.0193,2022-06-11,False,True
60.8139,-156.9948,2022-06-11,False,True
60.6875,-156.9725,2022-06-11,False,True
55.4213,-161.8766,2022-06-11,False,True
55.419,-161.8822,2022-06-11,False,True
19.406,-155.2819,2022-06-11,False,True
19.4048,-155.2857,2022-06-11,False,True
36.4429,-106.1997,2022-06-11,False,True
36.4193,-106.2212,2022-06-11,False,True
36.421,-106.2058,2022-06-11,False,True
36.4295,-106.2232,2022-06-11,False,True
36.4108,-106.2038,2022-06-11,False,True
36.4123,-106.1892,2022-06-11,False,True
19.4019,-155.2896,2022-06-11,False,True
19.4005,-155.279,2022-06-11,False,True
19.4114,-155.2882,2022-06-11,False,True
63.3019,-154.811,2022-06-11,False,True
63.3066,-154.7805,2022-06-11,False,True
61.169,-156.0263,2022-06-11,False,True
62.2986,-162.5963,2022-06-11,False,True
61.483,-157.8658,2022-06-11,False,True
60.9503,-156.183,2022-06-11,False,True
62.3485,-155.5307,2022-06-11,False,True
62.3527,-155.5518,2022-06-11,False,True
62.3532,-155.5004,2022-06-11,False,True
62.3576,-155.5222,2022-06-11,False,True
62.3618,-155.5434,2022-06-11,False,True
59.7139,-158.3644,2022-06-11,False,True
59.1363,-158.1619,2022-06-11,False,True
59.114,-158.1606,2022-06-11,False,True
59.11,-158.1404,2022-06-11,False,True
61.2106,-159.2547,2022-06-11,False,True
60.7978,-157.0497,2022-06-11,False,True
60.804,-157.1888,2022-06-11,False,True
60.7518,-157.0943,2022-06-11,False,True
60.7477,-157.0734,2022-06-11,False,True
60.7448,-157.2212,2022-06-11,False,True
61.1532,-159.4756,2022-06-11,False,True
61.1444,-159.4819,2022-06-11,False,True
61.5593,-157.865,2022-06-11,False,True
61.5557,-157.8453,2022-06-11,False,True
61.5342,-157.8402,2022-06-11,False,True
58.9203,-159.3793,2022-06-11,False,True
58.9331,-159.3921,2022-06-11,False,True
61.169,-156.0157,2022-06-11,False,True
60.7869,-157.3326,2022-06-11,False,True
60.7949,-157.1935,2022-06-11,False,True
60.8102,-157.0253,2022-06-11,False,True
60.7926,-157.0434,2022-06-11,False,True
60.8042,-157.0152,2022-06-11,False,True
60.9524,-156.1857,2022-06-11,False,True
63.7107,-153.4102,2022-06-11,False,True
63.7061,-153.3802,2022-06-11,False,True
63.7102,-153.3588,2022-06-11,False,True
63.6992,-153.3916,2022-06-11,False,True
63.7033,-153.3702,2022-06-11,False,True
63.665,-153.4599,2022-06-11,False,True
62.3526,-155.4916,2022-06-11,False,True
62.3697,-155.3606,2022-06-11,False,True
61.5546,-157.8787,2022-06-11,False,True
61.5443,-157.8668,2022-06-11,False,True
61.5516,-157.8375,2022-06-11,False,True
61.6016,-155.9933,2022-06-11,False,True
19.4026,-155.2838,2022-06-11,False,True
19.4012,-155.2932,2022-06-11,False,True
62.3372,-155.5856,2022-06-12,False,True
62.353,-155.5356,2022-06-12,False,True
62.3514,-155.585,2022-06-12,False,True
62.3417,-155.5385,2022-06-12,False,True
62.3543,-155.5892,2022-06-12,False,True
62.112,-162.8646,2022-06-12,False,True
60.6858,-156.966,2022-06-12,False,True
60.6814,-156.9702,2022-06-12,False,True
60.6946,-156.9718,2022-06-12,False,True
60.7228,-156.9347,2022-06-12,False,True
60.7209,-156.9759,2022-06-12,False,True
60.7953,-157.0415,2022-06-12,False,True
61.174,-156.0155,2022-06-12,False,True
61.4872,-157.8502,2022-06-12,False,True
61.5276,-157.8176,2022-06-12,False,True
61.5256,-157.8575,2022-06-12,False,True
61.5404,-157.8202,2022-06-12,False,True
61.5383,-157.8602,2022-06-12,False,True
61.5237,-157.861,2022-06-12,False,True
61.5403,-157.7841,2022-06-12,False,True
61.5384,-157.8237,2022-06-12,False,True
61.5365,-157.8637,2022-06-12,False,True
61.5531,-157.7872,2022-06-12,False,True
61.5512,-157.8263,2022-06-12,False,True
61.5493,-157.8662,2022-06-12,False,True
61.566,-157.7885,2022-06-12,False,True
61.564,-157.8287,2022-06-12,False,True
61.5621,-157.8687,2022-06-12,False,True
61.5768,-157.8316,2022-06-12,False,True
61.5749,-157.8714,2022-06-12,False,True
61.5896,-157.8353,2022-06-12,False,True
61.5876,-157.8742,2022-06-12,False,True
61.6005,-157.8762,2022-06-12,False,True
61.6111,-157.921,2022-06-12,False,True
61.6111,-157.9302,2022-06-12,False,True
31.6418,-101.6543,2022-06-12,True,True
31.7388,-101.8061,2022-06-12,True,True
59.2287,-158.1366,2022-06-12,False,True
59.217,-158.1485,2022-06-12,False,True
59.1962,-158.1682,2022-06-12,False,True
59.1846,-158.1801,2022-06-12,False,True
59.135,-158.1873,2022-06-12,False,True
59.1145,-158.1358,2022-06-12,False,True
59.6802,-158.399,2022-06-12,False,True
59.6919,-158.3871,2022-06-12,False,True
59.7035,-158.3752,2022-06-12,False,True
59.7006,-158.3928,2022-06-12,False,True
59.7437,-158.1876,2022-06-12,False,True
59.7151,-158.3633,2022-06-12,False,True
59.7122,-158.3809,2022-06-12,False,True
59.7093,-158.3985,2022-06-12,False,True
59.7553,-158.1756,2022-06-12,False,True
59.7524,-158.1932,2022-06-12,False,True
59.7496,-158.2107,2022-06-12,False,True
59.7238,-158.369,2022-06-12,False,True
59.721,-158.3866,2022-06-12,False,True
59.764,-158.1812,2022-06-12,False,True
59.7612,-158.1988,2022-06-12,False,True
59.7583,-158.2163,2022-06-12,False,True
59.7707,-158.1912,2022-06-12,False,True
59.7678,-158.2087,2022-06-12,False,True
59.7506,-158.3141,2022-06-12,False,True
59.7622,-158.3022,2022-06-12,False,True
59.7593,-158.3198,2022-06-12,False,True
59.7738,-158.2902,2022-06-12,False,True
59.7709,-158.3078,2022-06-12,False,True
59.768,-158.3254,2022-06-12,False,True
60.7013,-156.9536,2022-06-12,False,True
60.7128,-157.2564,2022-06-12,False,True
60.7102,-157.2741,2022-06-12,False,True
60.7294,-157.2087,2022-06-12,False,True
60.7268,-157.2265,2022-06-12,False,True
60.7852,-156.8952,2022-06-12,False,True
60.7407,-157.1965,2022-06-12,False,True
60.7381,-157.2142,2022-06-12,False,True
60.7354,-157.2319,2022-06-12,False,True
60.7573,-157.1488,2022-06-12,False,True
60.7546,-157.1665,2022-06-12,False,True
60.7494,-157.2019,2022-06-12,False,True
60.7441,-157.2374,2022-06-12,False,True
60.7659,-157.1542,2022-06-12,False,True
60.758,-157.2074,2022-06-12,False,True
60.7875,-157.1355,2022-06-12,False,True
60.831,-156.9688,2022-06-12,False,True
60.8022,-157.1641,2022-06-12,False,True
60.3065,-160.3286,2022-06-12,False,True
60.3086,-160.3729,2022-06-12,False,True
60.8911,-157.2646,2022-06-12,False,True
61.1524,-159.2411,2022-06-12,False,True
61.486,-157.6521,2022-06-12,False,True
61.4833,-157.6703,2022-06-12,False,True
61.4806,-157.6884,2022-06-12,False,True
61.4973,-157.6398,2022-06-12,False,True
61.4946,-157.6579,2022-06-12,False,True
61.4919,-157.676,2022-06-12,False,True
61.4865,-157.7122,2022-06-12,False,True
61.4838,-157.7302,2022-06-12,False,True
61.2161,-159.4354,2022-06-12,False,True
61.5059,-157.6454,2022-06-12,False,True
