date,latitude,longitude,precipitation,wind_speed,wind_direction
20220721,45.3752,-114.1995,0.0,1.76,299.6
20220722,45.3752,-114.1995,0.0,2.53,307.0
20220723,45.3752,-114.1995,0.0,1.51,328.1
20220723,37.5088,-119.8847,0.0,1.88,269.1
20220724,37.5088,-119.8847,0.0,2.04,263.8
20220725,37.5088,-119.8847,0.02,1.98,247.6
20220608,62.3299,-155.528,0.06,2.34,37.3
20220609,62.3299,-155.528,0.02,2.64,22.9
20220610,62.3299,-155.528,0.16,1.7,13.0
20220511,35.8468,-105.447,0.18,4.77,205.7
20220512,35.8468,-105.447,0.1,4.96,273.6
20220513,35.8468,-105.447,0.12,3.5,287.8
20220608,61.5646,-158.025,0.03,3.55,34.0
20220609,61.5646,-158.025,0.0,4.58,18.8
20220610,61.5646,-158.025,0.04,3.57,359.2
20220628,65.5859,-149.3474,0.25,2.26,314.1
20220629,65.5859,-149.3474,0.0,2.09,305.6
20220630,65.5859,-149.3474,0.0,1.15,235.3
20220627,64.2879,-149.6221,0.47,1.61,266.5
20220628,64.2879,-149.6221,0.18,1.49,327.4
20220629,64.2879,-149.6221,0.01,1.4,8.5
20220519,33.1873,-107.907,0.0,4.55,269.6
20220520,33.1873,-107.907,0.26,6.59,257.1
20220521,33.1873,-107.907,0.0,4.33,256.2
20220318,32.1656,-99.0423,0.0,7.34,329.3
20220319,32.1656,-99.0423,0.0,3.28,182.3
20220320,32.1656,-99.0423,0.0,7.48,167.1
20220508,35.7815,-106.4089,0.0,6.79,247.1
20220509,35.7815,-106.4089,0.0,6.57,252.3
20220510,35.7815,-106.4089,0.0,4.15,218.1
20220506,33.8484,-107.4897,0.0,4.89,292.8
20220507,33.8484,-107.4897,0.0,8.01,270.4
20220508,33.8484,-107.4897,0.0,9.63,248.2
20220609,61.4931,-155.9868,0.22,2.72,3.3
20220610,61.4931,-155.9868,0.03,2.17,358.1
20220611,61.4931,-155.9868,0.3,1.25,241.7
20220614,35.9121,-89.8324,0.0,4.24,207.6
20220615,35.9121,-89.8324,0.11,4.0,208.9
20220616,35.9121,-89.8324,0.22,2.66,233.0
20220627,66.035,-142.9354,0.02,1.27,281.6
20220628,66.035,-142.9354,4.31,1.33,294.2
20220629,66.035,-142.9354,0.0,1.56,258.1
20220317,31.6719,-101.2959,0.0,10.08,273.8
20220318,31.6719,-101.2959,0.0,5.18,341.6
20220319,31.6719,-101.2959,0.0,4.56,180.2
20220609,61.5269,-157.9902,0.0,4.58,18.8
20220610,61.5269,-157.9902,0.04,3.57,359.2
20220611,61.5269,-157.9902,0.01,2.83,299.5
20220519,33.1828,-107.8734,0.0,4.55,269.6
20220520,33.1828,-107.8734,0.26,6.59,257.1
20220521,33.1828,-107.8734,0.0,4.33,256.2
20220508,35.6194,-105.4448,0.0,9.23,255.4
20220509,35.6194,-105.4448,0.0,9.08,260.9
20220510,35.6194,-105.4448,0.0,5.79,227.3
20220710,65.1656,-154.807,0.0,2.97,314.5
20220711,65.1656,-154.807,0.01,3.28,316.1
20220712,65.1656,-154.807,1.21,2.28,305.4
20220707,64.231,-149.3086,2.41,1.95,220.2
20220708,64.231,-149.3086,0.7,1.94,175.0
20220709,64.231,-149.3086,3.48,2.23,254.0
20220628,67.0951,-147.6206,0.11,3.85,281.9
20220629,67.0951,-147.6206,0.0,2.65,286.1
20220630,67.0951,-147.6206,0.0,2.17,248.8
20220610,61.2177,-159.2919,0.04,3.73,352.3
20220611,61.2177,-159.2919,0.01,2.93,292.9
20220612,61.2177,-159.2919,6.55,2.82,229.1
20220508,36.0151,-105.4182,0.0,7.11,251.0
20220509,36.0151,-105.4182,0.0,7.06,256.3
20220510,36.0151,-105.4182,0.0,4.37,220.0
20220630,64.2186,-154.9702,0.29,1.3,118.1
20220701,64.2186,-154.9702,0.05,1.53,194.9
20220702,64.2186,-154.9702,0.84,1.59,287.7
20220513,35.908,-105.4634,0.12,3.5,287.8
20220514,35.908,-105.4634,0.09,3.09,296.2
20220515,35.908,-105.4634,0.14,2.64,309.4
20220615,35.9152,-105.5627,0.24,2.93,268.7
20220616,35.9152,-105.5627,2.89,3.11,164.3
20220617,35.9152,-105.5627,2.68,3.6,169.8
20220705,64.3935,-145.5088,0.48,0.97,301.5
20220706,64.3935,-145.5088,0.21,0.92,189.9
20220707,64.3935,-145.5088,3.18,1.39,232.0
20220702,63.9375,-153.1696,0.23,1.36,246.4
20220703,63.9375,-153.1696,3.94,0.91,312.6
20220704,63.9375,-153.1696,3.43,0.92,287.0
20220611,59.8929,-156.3931,0.11,4.25,203.7
20220612,59.8929,-156.3931,0.65,4.24,201.8
20220613,59.8929,-156.3931,5.55,2.54,174.0
20220515,33.2064,-108.0898,0.0,2.89,233.3
20220516,33.2064,-108.0898,0.0,3.3,256.3
20220517,33.2064,-108.0898,0.0,3.72,264.7
20220609,62.6903,-156.7725,0.0,3.15,25.1
20220610,62.6903,-156.7725,0.14,2.25,0.3
20220611,62.6903,-156.7725,0.0,2.03,306.2
20220609,62.2759,-162.9705,0.03,3.41,34.4
20220610,62.2759,-162.9705,0.0,5.91,7.3
20220611,62.2759,-162.9705,0.01,3.77,334.4
20220512,35.8105,-105.5271,0.1,4.96,273.6
20220513,35.8105,-105.5271,0.12,3.5,287.8
20220514,35.8105,-105.5271,0.09,3.09,296.2
20220721,45.377,-114.1689,0.0,1.76,299.6
20220722,45.377,-114.1689,0.0,2.53,307.0
20220723,45.377,-114.1689,0.0,1.51,328.1
20220711,65.1608,-154.7824,0.01,3.28,316.1
20220712,65.1608,-154.7824,1.21,2.28,305.4
20220713,65.1608,-154.7824,0.02,2.89,305.8
20220423,35.8967,-105.2937,0.0,7.64,282.3
20220424,35.8967,-105.2937,0.25,3.26,179.7
20220425,35.8967,-105.2937,1.43,3.43,183.3
20220630,65.5933,-149.3653,0.0,1.15,235.3
20220701,65.5933,-149.3653,0.09,1.81,187.9
20220702,65.5933,-149.3653,0.8,0.97,346.5
20220611,58.9389,-156.3308,0.01,3.82,214.5
20220612,58.9389,-156.3308,0.17,4.74,211.6
20220613,58.9389,-156.3308,6.59,2.1,189.2
20220705,38.3281,-120.6453,0.0,2.59,261.1
20220706,38.3281,-120.6453,0.0,2.54,235.2
20220707,38.3281,-120.6453,0.0,2.6,222.9
20220504,43.7807,-121.0782,0.0,3.1,220.1
20220505,43.7807,-121.0782,6.28,4.91,229.3
20220506,43.7807,-121.0782,7.78,6.35,229.5
20220629,64.4941,-151.958,0.0,1.45,356.9
20220630,64.4941,-151.958,0.21,0.86,105.4
20220701,64.4941,-151.958,0.01,1.66,221.8
20220321,26.6284,-80.6238,0.05,6.4,65.1
20220322,26.6284,-80.6238,0.01,5.62,115.5
20220323,26.6284,-80.6238,0.26,5.81,151.3
20220710,64.1891,-155.8805,0.12,1.67,325.4
20220711,64.1891,-155.8805,0.02,1.76,324.8
20220712,64.1891,-155.8805,0.67,1.55,340.1
20220318,32.0404,-98.9059,0.0,7.34,329.3
20220319,32.0404,-98.9059,0.0,3.28,182.3
20220320,32.0404,-98.9059,0.0,7.48,167.1
20220720,45.3855,-114.1538,0.0,2.15,295.1
20220721,45.3855,-114.1538,0.0,1.76,299.6
20220722,45.3855,-114.1538,0.0,2.53,307.0
20220708,64.3218,-144.987,1.3,1.09,140.9
20220709,64.3218,-144.987,3.46,1.32,122.6
20220710,64.3218,-144.987,1.96,1.19,57.3
20220501,35.7175,-105.5294,0.05,6.23,215.0
20220502,35.7175,-105.5294,0.01,6.57,281.9
20220503,35.7175,-105.5294,0.03,5.24,213.7
20220526,33.128,-107.8682,0.0,2.52,269.9
20220527,33.128,-107.8682,0.0,3.46,263.4
20220528,33.128,-107.8682,0.0,5.1,250.4
20220627,64.2817,-149.6071,0.47,1.61,266.5
20220628,64.2817,-149.6071,0.18,1.49,327.4
20220629,64.2817,-149.6071,0.01,1.4,8.5
20220610,61.1801,-159.4266,0.04,3.73,352.3
20220611,61.1801,-159.4266,0.01,2.93,292.9
20220612,61.1801,-159.4266,6.55,2.82,229.1
20220423,35.7711,-105.3524,0.0,6.75,285.6
20220424,35.7711,-105.3524,0.09,2.96,254.2
20220425,35.7711,-105.3524,0.77,3.22,204.9
20220502,35.6369,-105.29,0.0,5.96,278.7
20220503,35.6369,-105.29,0.02,5.52,188.9
20220504,35.6369,-105.29,0.04,6.25,284.6
20220711,64.6501,-153.6956,0.05,1.89,308.2
20220712,64.6501,-153.6956,0.35,1.5,308.9
20220713,64.6501,-153.6956,0.15,1.79,288.5
20220701,64.2233,-149.541,0.53,2.15,207.7
20220702,64.2233,-149.541,1.3,1.41,271.0
20220703,64.2233,-149.541,1.79,1.23,221.3
20220608,62.2708,-162.9407,0.0,4.12,32.1
20220609,62.2708,-162.9407,0.03,3.41,34.4
20220610,62.2708,-162.9407,0.0,5.91,7.3
20220630,66.9049,-150.4212,0.0,2.18,238.8
20220701,66.9049,-150.4212,0.55,2.3,120.3
20220702,66.9049,-150.4212,1.01,1.85,88.0
20220515,33.8067,-107.4827,0.0,3.69,136.0
20220516,33.8067,-107.4827,0.0,4.63,219.6
20220517,33.8067,-107.4827,0.0,4.93,277.0
20220701,64.4926,-152.0937,0.01,1.66,221.8
20220702,64.4926,-152.0937,0.26,1.33,249.9
20220703,64.4926,-152.0937,2.13,1.14,288.3
20220302,35.2097,-83.5932,0.0,2.2,294.0
20220303,35.2097,-83.5932,0.0,2.25,309.1
20220304,35.2097,-83.5932,0.0,2.27,119.4
20220513,35.9128,-105.48,0.12,3.5,287.8
20220514,35.9128,-105.48,0.09,3.09,296.2
20220515,35.9128,-105.48,0.14,2.64,309.4
20220708,64.351,-145.5992,0.54,1.15,149.4
20220709,64.351,-145.5992,3.05,1.42,120.0
20220710,64.351,-145.5992,1.88,1.34,51.8
20220708,64.3648,-145.5766,0.54,1.15,149.4
20220709,64.3648,-145.5766,3.05,1.42,120.0
20220710,64.3648,-145.5766,1.88,1.34,51.8
20220501,35.7467,-106.5335,0.01,5.74,214.4
20220502,35.7467,-106.5335,0.07,4.88,287.2
20220503,35.7467,-106.5335,0.0,4.8,232.4
20220609,60.708,-156.9898,0.16,4.45,6.7
20220610,60.708,-156.9898,0.0,4.71,356.5
20220611,60.708,-156.9898,0.09,3.14,218.2
20220616,27.9954,-81.0453,0.55,3.05,85.9
20220617,27.9954,-81.0453,0.06,3.22,86.9
20220618,27.9954,-81.0453,6.01,2.11,264.2
20220609,61.525,-155.9897,0.22,2.72,3.3
20220610,61.525,-155.9897,0.03,2.17,358.1
20220611,61.525,-155.9897,0.3,1.25,241.7
20220619,19.4128,-155.2776,0.33,4.86,89.6
20220620,19.4128,-155.2776,0.56,5.45,95.2
20220621,19.4128,-155.2776,15.74,4.74,83.4
20220723,37.5225,-119.8943,0.0,1.88,269.1
20220724,37.5225,-119.8943,0.0,2.04,263.8
20220725,37.5225,-119.8943,0.02,1.98,247.6
20220331,27.2897,-97.9872,0.0,3.66,78.3
20220401,27.2897,-97.9872,0.0,4.87,108.7
20220402,27.2897,-97.9872,0.0,3.59,72.2
20220630,65.5435,-149.4809,0.0,1.15,235.3
20220701,65.5435,-149.4809,0.09,1.81,187.9
20220702,65.5435,-149.4809,0.8,0.97,346.5
20220716,36.0589,-98.458,0.0,5.68,192.7
20220717,36.0589,-98.458,0.02,4.32,27.5
20220718,36.0589,-98.458,0.0,3.72,78.9
20220707,64.6989,-145.9978,5.35,1.42,239.2
20220708,64.6989,-145.9978,0.26,0.9,186.5
20220709,64.6989,-145.9978,2.49,1.05,124.6
20220609,60.7177,-157.0085,0.16,4.45,6.7
20220610,60.7177,-157.0085,0.0,4.71,356.5
20220611,60.7177,-157.0085,0.09,3.14,218.2
20220608,62.1747,-162.955,0.0,4.3,37.8
20220609,62.1747,-162.955,0.06,3.32,42.8
20220610,62.1747,-162.955,0.0,5.79,2.3
20220311,19.4039,-155.2616,0.12,4.94,79.5
20220312,19.4039,-155.2616,0.06,4.96,73.4
20220313,19.4039,-155.2616,0.03,4.25,73.6
20220503,35.6636,-105.3173,0.03,5.24,213.7
20220504,35.6636,-105.3173,0.05,6.12,291.9
20220505,35.6636,-105.3173,0.0,5.35,302.3
20220502,35.6161,-105.3427,0.01,6.57,281.9
20220503,35.6161,-105.3427,0.03,5.24,213.7
20220504,35.6161,-105.3427,0.05,6.12,291.9
20220609,62.3475,-155.4599,0.02,2.64,22.9
20220610,62.3475,-155.4599,0.16,1.7,13.0
20220611,62.3475,-155.4599,0.52,1.28,260.1
20220507,35.6345,-105.4666,0.0,6.91,276.0
20220508,35.6345,-105.4666,0.0,9.23,255.4
20220509,35.6345,-105.4666,0.0,9.08,260.9
20220712,64.0304,-153.7206,0.17,1.6,330.7
20220713,64.0304,-153.7206,0.24,1.72,301.6
20220714,64.0304,-153.7206,0.34,0.92,304.2
20220610,60.8159,-157.2663,0.01,3.64,359.1
20220611,60.8159,-157.2663,0.03,2.28,288.6
20220612,60.8159,-157.2663,1.18,2.69,210.7
20220519,33.3251,-108.0515,0.0,5.2,263.1
20220520,33.3251,-108.0515,0.04,8.65,249.8
20220521,33.3251,-108.0515,0.0,5.16,243.7
20220606,63.6564,-153.5679,0.07,2.37,25.8
20220607,63.6564,-153.5679,0.0,2.28,22.2
20220608,63.6564,-153.5679,0.02,2.7,36.8
20220701,64.2711,-149.6593,0.12,1.6,253.5
20220702,64.2711,-149.6593,0.58,1.25,258.0
20220703,64.2711,-149.6593,0.43,1.04,260.5
20220709,38.9143,-112.2945,0.0,5.34,215.3
20220710,38.9143,-112.2945,0.0,3.88,159.4
20220711,38.9143,-112.2945,0.0,2.8,315.8
20220702,63.5466,-153.2344,0.45,1.4,267.5
20220703,63.5466,-153.2344,2.55,1.2,305.9
20220704,63.5466,-153.2344,5.58,1.09,296.7
20220608,61.5353,-155.8272,0.32,2.16,14.9
20220609,61.5353,-155.8272,0.29,2.47,7.5
20220610,61.5353,-155.8272,0.05,2.2,359.5
20220609,60.7901,-157.0221,0.18,3.47,2.2
20220610,60.7901,-157.0221,0.01,3.05,356.0
20220611,60.7901,-157.0221,0.08,1.62,256.9
20220709,38.9017,-112.2752,0.0,5.34,215.3
20220710,38.9017,-112.2752,0.0,3.88,159.4
20220711,38.9017,-112.2752,0.0,2.8,315.8
20220707,64.2317,-149.4255,2.41,1.95,220.2
20220708,64.2317,-149.4255,0.7,1.94,175.0
20220709,64.2317,-149.4255,3.48,2.23,254.0
20220430,35.7161,-106.4894,0.04,3.3,297.2
20220501,35.7161,-106.4894,0.01,5.74,214.4
20220502,35.7161,-106.4894,0.07,4.88,287.2
20220619,37.5122,-112.3364,0.0,5.64,231.0
20220620,37.5122,-112.3364,0.0,2.77,300.7
20220621,37.5122,-112.3364,0.0,4.03,120.0
20220609,61.5182,-157.9953,0.0,4.58,18.8
20220610,61.5182,-157.9953,0.04,3.57,359.2
20220611,61.5182,-157.9953,0.01,2.83,299.5
20220610,61.5436,-157.9135,0.04,3.57,359.2
20220611,61.5436,-157.9135,0.01,2.83,299.5
20220612,61.5436,-157.9135,3.1,2.3,220.3
20220306,19.4052,-155.2737,0.17,3.84,85.6
20220307,19.4052,-155.2737,0.06,3.62,89.0
20220308,19.4052,-155.2737,5.34,3.4,90.8
20220210,33.3476,-88.6183,0.02,2.67,241.9
20220211,33.3476,-88.6183,0.01,3.62,214.4
20220212,33.3476,-88.6183,0.0,4.72,347.0
20220511,35.827,-105.4917,0.18,4.77,205.7
20220512,35.827,-105.4917,0.1,4.96,273.6
20220513,35.827,-105.4917,0.12,3.5,287.8
20220724,37.5579,-119.822,0.0,2.04,263.8
20220725,37.5579,-119.822,0.02,1.98,247.6
20220726,37.5579,-119.822,0.1,1.88,269.0
20220503,35.7046,-106.4528,0.0,4.8,232.4
20220504,35.7046,-106.4528,0.01,5.24,307.4
20220505,35.7046,-106.4528,0.0,4.64,312.4
20220519,33.8408,-99.4005,0.0,4.96,195.3
20220520,33.8408,-99.4005,0.0,6.98,300.6
20220521,33.8408,-99.4005,0.0,7.51,15.5
20220612,59.927,-156.2469,0.65,4.24,201.8
20220613,59.927,-156.2469,5.55,2.54,174.0
20220614,59.927,-156.2469,1.05,1.86,107.7
20220608,61.5359,-155.9728,0.16,2.09,19.0
20220609,61.5359,-155.9728,0.22,2.72,3.3
20220610,61.5359,-155.9728,0.03,2.17,358.1
20220720,45.381,-114.1492,0.0,2.15,295.1
20220721,45.381,-114.1492,0.0,1.76,299.6
20220722,45.381,-114.1492,0.0,2.53,307.0
20220701,63.8948,-152.7726,0.0,1.72,203.0
20220702,63.8948,-152.7726,0.21,1.55,251.5
20220703,63.8948,-152.7726,3.36,1.03,303.9
20220119,30.1904,-84.7392,0.0,2.91,133.7
20220120,30.1904,-84.7392,7.19,3.36,179.4
20220121,30.1904,-84.7392,3.34,3.84,10.6
20220101,19.417,-155.2799,25.71,3.89,137.1
20220102,19.417,-155.2799,4.93,3.35,146.4
20220103,19.417,-155.2799,1.52,2.9,154.7
20220711,64.6425,-153.6751,0.05,1.89,308.2
20220712,64.6425,-153.6751,0.35,1.5,308.9
20220713,64.6425,-153.6751,0.15,1.79,288.5
20220516,33.2599,-107.8731,0.0,4.21,239.5
20220517,33.2599,-107.8731,0.0,4.63,263.6
20220518,33.2599,-107.8731,0.0,3.84,277.5
20220627,61.5211,-154.6272,0.97,1.64,219.5
20220628,61.5211,-154.6272,0.57,1.88,348.4
20220629,61.5211,-154.6272,1.26,1.46,255.2
20220606,62.311,-155.3958,0.45,1.83,32.7
20220607,62.311,-155.3958,0.58,1.14,34.8
20220608,62.311,-155.3958,0.06,2.34,37.3
20220608,61.5354,-155.9261,0.32,2.16,14.9
20220609,61.5354,-155.9261,0.29,2.47,7.5
20220610,61.5354,-155.9261,0.05,2.2,359.5
20220508,31.4782,-110.5783,0.0,7.93,221.5
20220509,31.4782,-110.5783,0.0,5.59,230.8
20220510,31.4782,-110.5783,0.0,4.19,228.8
20220302,33.2847,-83.5252,0.0,2.17,293.7
20220303,33.2847,-83.5252,0.01,2.31,285.8
20220304,33.2847,-83.5252,0.01,2.53,77.5
20220613,35.3977,-111.5502,0.0,9.5,226.8
20220614,35.3977,-111.5502,0.0,4.51,255.6
20220615,35.3977,-111.5502,0.0,1.59,4.4
20220610,61.5254,-158.0275,0.04,3.57,359.2
20220611,61.5254,-158.0275,0.01,2.83,299.5
20220612,61.5254,-158.0275,3.1,2.3,220.3
20220706,64.8176,-151.2229,1.44,1.65,180.8
20220707,64.8176,-151.2229,0.81,1.45,257.3
20220708,64.8176,-151.2229,2.71,1.78,20.3
20220608,61.5497,-155.8795,0.32,2.16,14.9
20220609,61.5497,-155.8795,0.29,2.47,7.5
20220610,61.5497,-155.8795,0.05,2.2,359.5
20220608,61.2313,-159.3424,0.02,3.63,28.5
20220609,61.2313,-159.3424,0.01,4.75,22.1
20220610,61.2313,-159.3424,0.04,3.73,352.3
20220713,37.5318,-119.5557,0.0,2.44,198.9
20220714,37.5318,-119.5557,0.06,2.35,207.4
20220715,37.5318,-119.5557,0.38,2.58,215.6
20220326,41.8802,-99.4075,0.0,3.65,47.5
20220327,41.8802,-99.4075,0.0,4.91,131.8
20220328,41.8802,-99.4075,0.0,8.28,152.8
20220724,37.5402,-119.8624,0.0,2.04,263.8
20220725,37.5402,-119.8624,0.02,1.98,247.6
20220726,37.5402,-119.8624,0.1,1.88,269.0
20220608,61.5745,-157.9603,0.03,3.55,34.0
20220609,61.5745,-157.9603,0.0,4.58,18.8
20220610,61.5745,-157.9603,0.04,3.57,359.2
20220313,30.3292,-98.538,0.0,6.18,183.8
20220314,30.3292,-98.538,0.05,7.43,223.5
20220315,30.3292,-98.538,0.0,5.83,342.3
20220527,33.9743,-114.4959,0.0,4.77,186.1
20220528,33.9743,-114.4959,0.0,5.54,225.4
20220529,33.9743,-114.4959,0.0,4.61,271.7
20220502,35.646,-105.3747,0.01,6.57,281.9
20220503,35.646,-105.3747,0.03,5.24,213.7
20220504,35.646,-105.3747,0.05,6.12,291.9
20220613,35.3367,-111.6008,0.0,9.26,226.1
20220614,35.3367,-111.6008,0.0,4.39,246.6
20220615,35.3367,-111.6008,0.0,2.48,259.6
20220610,62.1489,-163.1055,0.0,5.79,2.3
20220611,62.1489,-163.1055,0.0,4.17,325.4
20220612,62.1489,-163.1055,0.63,3.27,267.2
20220711,65.1607,-154.7504,0.01,3.28,316.1
20220712,65.1607,-154.7504,1.21,2.28,305.4
20220713,65.1607,-154.7504,0.02,2.89,305.8
20220511,36.0278,-105.494,0.18,4.77,205.7
20220512,36.0278,-105.494,0.1,4.96,273.6
20220513,36.0278,-105.494,0.12,3.5,287.8
20220630,64.2103,-149.5446,0.46,1.62,158.4
20220701,64.2103,-149.5446,0.53,2.15,207.7
20220702,64.2103,-149.5446,1.3,1.41,271.0
20220609,60.8612,-157.2067,0.06,4.39,7.8
20220610,60.8612,-157.2067,0.01,3.64,359.1
20220611,60.8612,-157.2067,0.03,2.28,288.6
20220629,60.0537,-155.6899,0.18,2.85,288.0
20220630,60.0537,-155.6899,0.3,6.21,123.0
20220701,60.0537,-155.6899,3.41,6.97,121.3
20220613,35.3657,-111.4454,0.0,9.5,226.8
20220614,35.3657,-111.4454,0.0,4.51,255.6
20220615,35.3657,-111.4454,0.0,1.59,4.4
20220610,60.7958,-157.231,0.01,3.64,359.1
20220611,60.7958,-157.231,0.03,2.28,288.6
20220612,60.7958,-157.231,1.18,2.69,210.7
20220608,61.5412,-155.9506,0.16,2.09,19.0
20220609,61.5412,-155.9506,0.22,2.72,3.3
20220610,61.5412,-155.9506,0.03,2.17,358.1
20220610,60.8751,-157.2715,0.01,3.64,359.1
20220611,60.8751,-157.2715,0.03,2.28,288.6
20220612,60.8751,-157.2715,1.18,2.69,210.7
20220429,38.4557,-104.9003,0.01,8.92,292.2
20220430,38.4557,-104.9003,0.04,3.82,108.0
20220501,38.4557,-104.9003,0.12,3.08,123.6
20220713,66.0564,-155.643,0.0,3.78,315.8
20220714,66.0564,-155.643,0.0,2.08,28.0
20220715,66.0564,-155.643,14.04,3.77,38.7
20220526,30.2613,-93.2894,0.14,2.25,259.3
20220527,30.2613,-93.2894,0.0,2.61,316.4
20220528,30.2613,-93.2894,0.0,1.73,104.6
20220519,33.1893,-107.9058,0.0,4.55,269.6
20220520,33.1893,-107.9058,0.26,6.59,257.1
20220521,33.1893,-107.9058,0.0,4.33,256.2
20220613,35.3512,-111.6274,0.0,9.26,226.1
20220614,35.3512,-111.6274,0.0,4.39,246.6
20220615,35.3512,-111.6274,0.0,2.48,259.6
20220312,19.413,-155.2838,0.06,4.96,73.4
20220313,19.413,-155.2838,0.03,4.25,73.6
20220314,19.413,-155.2838,0.02,4.14,86.6
20220610,60.7762,-157.2551,0.01,3.64,359.1
20220611,60.7762,-157.2551,0.03,2.28,288.6
20220612,60.7762,-157.2551,1.18,2.69,210.7
20220422,36.3393,-104.9937,0.05,8.78,227.7
20220423,36.3393,-104.9937,0.0,8.39,276.8
20220424,36.3393,-104.9937,1.15,3.17,202.1
20220613,35.3922,-111.5804,0.0,9.26,226.1
20220614,35.3922,-111.5804,0.0,4.39,246.6
20220615,35.3922,-111.5804,0.0,2.48,259.6
20220608,62.2652,-155.4607,0.06,2.34,37.3
20220609,62.2652,-155.4607,0.02,2.64,22.9
20220610,62.2652,-155.4607,0.16,1.7,13.0
20220508,31.7707,-99.2594,0.0,7.58,192.9
20220509,31.7707,-99.2594,0.0,7.42,184.2
20220510,31.7707,-99.2594,0.07,6.89,172.9
20220608,33.0029,-107.8244,0.01,2.5,278.9
20220609,33.0029,-107.8244,0.83,2.88,194.1
20220610,33.0029,-107.8244,0.74,2.28,263.9
20220630,64.2194,-154.8977,0.29,1.3,118.1
20220701,64.2194,-154.8977,0.05,1.53,194.9
20220702,64.2194,-154.8977,0.84,1.59,287.7
20220723,37.5282,-119.8776,0.0,1.88,269.1
20220724,37.5282,-119.8776,0.0,2.04,263.8
20220725,37.5282,-119.8776,0.02,1.98,247.6
20220616,35.4158,-111.4721,0.0,3.88,220.8
20220617,35.4158,-111.4721,0.0,6.42,206.7
20220618,35.4158,-111.4721,0.38,6.91,199.3
20220701,65.5456,-149.5133,0.09,1.81,187.9
20220702,65.5456,-149.5133,0.8,0.97,346.5
20220703,65.5456,-149.5133,1.01,1.17,54.8
20220515,33.8179,-107.5109,0.0,3.69,136.0
20220516,33.8179,-107.5109,0.0,4.63,219.6
20220517,33.8179,-107.5109,0.0,4.93,277.0
20220716,36.0364,-98.4493,0.0,5.68,192.7
20220717,36.0364,-98.4493,0.02,4.32,27.5
20220718,36.0364,-98.4493,0.0,3.72,78.9
20220526,35.619,-105.5147,0.06,2.63,266.3
20220527,35.619,-105.5147,0.0,3.99,243.9
20220528,35.619,-105.5147,0.0,7.01,247.5
20220606,62.3345,-155.3733,0.45,1.83,32.7
20220607,62.3345,-155.3733,0.58,1.14,34.8
20220608,62.3345,-155.3733,0.06,2.34,37.3
20220106,32.0433,-81.6596,0.04,2.72,238.7
20220107,32.0433,-81.6596,0.12,3.64,323.6
20220108,32.0433,-81.6596,0.01,3.53,66.2
20220526,33.1119,-107.9968,0.0,2.52,269.9
20220527,33.1119,-107.9968,0.0,3.46,263.4
20220528,33.1119,-107.9968,0.0,5.1,250.4
20220609,61.5597,-158.1,0.0,4.58,18.8
20220610,61.5597,-158.1,0.04,3.57,359.2
20220611,61.5597,-158.1,0.01,2.83,299.5
20220508,35.6353,-105.439,0.0,9.23,255.4
20220509,35.6353,-105.439,0.0,9.08,260.9
20220510,35.6353,-105.439,0.0,5.79,227.3
20220705,64.0996,-144.3936,0.79,0.89,305.1
20220706,64.0996,-144.3936,1.5,0.94,169.1
20220707,64.0996,-144.3936,1.48,1.47,229.1
20220710,37.5309,-119.6026,0.0,2.43,256.9
20220711,37.5309,-119.6026,0.0,2.36,159.4
20220712,37.5309,-119.6026,0.0,2.2,215.5
20220609,62.3237,-155.5836,0.02,2.64,22.9
20220610,62.3237,-155.5836,0.16,1.7,13.0
20220611,62.3237,-155.5836,0.52,1.28,260.1
20220502,35.6575,-105.3072,0.0,5.96,278.7
20220503,35.6575,-105.3072,0.02,5.52,188.9
20220504,35.6575,-105.3072,0.04,6.25,284.6
20220612,35.2871,-111.6513,0.0,7.47,231.0
20220613,35.2871,-111.6513,0.0,9.26,226.1
20220614,35.2871,-111.6513,0.0,4.39,246.6
20220511,36.1194,-105.4272,0.18,4.77,205.7
20220512,36.1194,-105.4272,0.1,4.96,273.6
20220513,36.1194,-105.4272,0.12,3.5,287.8
20220612,59.9229,-155.9581,0.65,4.24,201.8
20220613,59.9229,-155.9581,5.55,2.54,174.0
20220614,59.9229,-155.9581,1.05,1.86,107.7
20220609,63.2428,-154.7402,0.0,2.44,22.2
20220610,63.2428,-154.7402,0.17,1.56,6.8
20220611,63.2428,-154.7402,0.5,1.35,279.1
20220609,34.9956,-108.131,0.14,3.26,212.0
20220610,34.9956,-108.131,0.0,3.11,335.1
20220611,34.9956,-108.131,0.58,4.02,296.1
20220101,19.4097,-155.2743,25.71,3.89,137.1
20220102,19.4097,-155.2743,4.93,3.35,146.4
20220103,19.4097,-155.2743,1.52,2.9,154.7
20220126,40.4116,-122.8398,0.0,1.57,72.2
20220127,40.4116,-122.8398,0.0,2.13,70.7
20220128,40.4116,-122.8398,0.0,1.31,80.9
20220512,35.726,-105.5442,0.11,6.44,283.0
20220513,35.726,-105.5442,0.01,4.52,296.3
20220514,35.726,-105.5442,0.03,4.33,305.3
20220514,33.2087,-108.0588,0.25,2.81,7.0
20220515,33.2087,-108.0588,0.0,2.89,233.3
20220516,33.2087,-108.0588,0.0,3.3,256.3
20220702,65.7787,-142.9249,1.14,1.22,142.8
20220703,65.7787,-142.9249,0.55,0.86,158.2
