date,latitude,longitude,precipitation,wind_speed,wind_direction,Identifier
20220525,37.3353,-119.8865,0.0,2.69,200.8,37.3353_-119.8865_20220525
20220526,37.3353,-119.8865,0.0,2.88,268.6,37.3353_-119.8865_20220526
20220527,37.3353,-119.8865,0.0,2.51,281.2,37.3353_-119.8865_20220527
20220609,62.7305,-156.6383,0.0,3.15,25.1,62.7305_-156.6383_20220609
20220610,62.7305,-156.6383,0.14,2.25,0.3,62.7305_-156.6383_20220610
20220611,62.7305,-156.6383,0.0,2.03,306.2,62.7305_-156.6383_20220611
20220710,27.0623,-98.3237,0.0,4.18,143.3,27.0623_-98.3237_20220710
20220711,27.0623,-98.3237,0.0,5.15,142.9,27.0623_-98.3237_20220711
20220712,27.0623,-98.3237,0.0,5.26,134.2,27.0623_-98.3237_20220712
20220701,63.558,-153.2102,0.0,1.78,187.2,63.558_-153.2102_20220701
20220702,63.558,-153.2102,0.45,1.4,267.5,63.558_-153.2102_20220702
20220703,63.558,-153.2102,2.55,1.2,305.9,63.558_-153.2102_20220703
20220724,37.577,-119.8905,0.0,2.04,263.8,37.577_-119.8905_20220724
20220725,37.577,-119.8905,0.02,1.98,247.6,37.577_-119.8905_20220725
20220726,37.577,-119.8905,0.1,1.88,269.0,37.577_-119.8905_20220726
20220629,62.4836,-155.5384,0.19,1.39,16.4,62.4836_-155.5384_20220629
20220630,62.4836,-155.5384,0.42,1.36,183.9,62.4836_-155.5384_20220630
20220701,62.4836,-155.5384,0.04,1.56,199.6,62.4836_-155.5384_20220701
20220607,63.6547,-153.5482,0.0,2.28,22.2,63.6547_-153.5482_20220607
20220608,63.6547,-153.5482,0.02,2.7,36.8,63.6547_-153.5482_20220608
20220609,63.6547,-153.5482,0.0,2.76,26.3,63.6547_-153.5482_20220609
20220507,36.0014,-105.4321,0.0,5.1,265.8,36.0014_-105.4321_20220507
20220508,36.0014,-105.4321,0.0,7.11,251.0,36.0014_-105.4321_20220508
20220509,36.0014,-105.4321,0.0,7.06,256.3,36.0014_-105.4321_20220509
20220505,33.8688,-107.5145,0.0,5.37,315.1,33.8688_-107.5145_20220505
20220506,33.8688,-107.5145,0.0,4.89,292.8,33.8688_-107.5145_20220506
20220507,33.8688,-107.5145,0.0,8.01,270.4,33.8688_-107.5145_20220507
20220606,62.2862,-155.2701,0.69,1.69,39.9,62.2862_-155.2701_20220606
20220607,62.2862,-155.2701,0.73,1.06,42.9,62.2862_-155.2701_20220607
20220608,62.2862,-155.2701,0.01,2.43,39.6,62.2862_-155.2701_20220608
20220525,32.1526,-101.9294,0.02,4.59,330.3,32.1526_-101.9294_20220525
20220526,32.1526,-101.9294,0.0,3.14,167.0,32.1526_-101.9294_20220526
20220527,32.1526,-101.9294,0.0,5.96,167.4,32.1526_-101.9294_20220527
20220503,35.659,-105.4668,0.03,5.24,213.7,35.659_-105.4668_20220503
20220504,35.659,-105.4668,0.05,6.12,291.9,35.659_-105.4668_20220504
20220505,35.659,-105.4668,0.0,5.35,302.3,35.659_-105.4668_20220505
20220611,59.9229,-156.0666,0.11,4.25,203.7,59.9229_-156.0666_20220611
20220612,59.9229,-156.0666,0.65,4.24,201.8,59.9229_-156.0666_20220612
20220613,59.9229,-156.0666,5.55,2.54,174.0,59.9229_-156.0666_20220613
20220609,60.7375,-156.9707,0.16,4.45,6.7,60.7375_-156.9707_20220609
20220610,60.7375,-156.9707,0.0,4.71,356.5,60.7375_-156.9707_20220610
20220611,60.7375,-156.9707,0.09,3.14,218.2,60.7375_-156.9707_20220611
20220511,35.8257,-105.4852,0.18,4.77,205.7,35.8257_-105.4852_20220511
20220512,35.8257,-105.4852,0.1,4.96,273.6,35.8257_-105.4852_20220512
20220513,35.8257,-105.4852,0.12,3.5,287.8,35.8257_-105.4852_20220513
20220701,64.4875,-152.0762,0.01,1.66,221.8,64.4875_-152.0762_20220701
20220702,64.4875,-152.0762,0.26,1.33,249.9,64.4875_-152.0762_20220702
20220703,64.4875,-152.0762,2.13,1.14,288.3,64.4875_-152.0762_20220703
20220630,67.3108,-148.231,0.04,1.83,227.9,67.3108_-148.231_20220630
20220701,67.3108,-148.231,0.04,1.17,227.3,67.3108_-148.231_20220701
20220702,67.3108,-148.231,0.56,1.55,54.6,67.3108_-148.231_20220702
20220607,62.2572,-155.3947,0.58,1.14,34.8,62.2572_-155.3947_20220607
20220608,62.2572,-155.3947,0.06,2.34,37.3,62.2572_-155.3947_20220608
20220609,62.2572,-155.3947,0.02,2.64,22.9,62.2572_-155.3947_20220609
20220516,33.2573,-108.0618,0.0,4.21,239.5,33.2573_-108.0618_20220516
20220517,33.2573,-108.0618,0.0,4.63,263.6,33.2573_-108.0618_20220517
20220518,33.2573,-108.0618,0.0,3.84,277.5,33.2573_-108.0618_20220518
20220423,35.8017,-105.4298,0.0,6.75,285.6,35.8017_-105.4298_20220423
20220424,35.8017,-105.4298,0.09,2.96,254.2,35.8017_-105.4298_20220424
20220425,35.8017,-105.4298,0.77,3.22,204.9,35.8017_-105.4298_20220425
20220701,65.6111,-149.3753,0.09,1.81,187.9,65.6111_-149.3753_20220701
20220702,65.6111,-149.3753,0.8,0.97,346.5,65.6111_-149.3753_20220702
20220703,65.6111,-149.3753,1.01,1.17,54.8,65.6111_-149.3753_20220703
20220320,32.4012,-98.0222,0.0,7.2,168.7,32.4012_-98.0222_20220320
20220321,32.4012,-98.0222,12.25,6.68,172.2,32.4012_-98.0222_20220321
20220322,32.4012,-98.0222,0.01,8.42,310.8,32.4012_-98.0222_20220322
20220425,34.3873,-112.4567,0.0,3.61,62.6,34.3873_-112.4567_20220425
20220426,34.3873,-112.4567,0.0,3.84,174.6,34.3873_-112.4567_20220426
20220427,34.3873,-112.4567,0.0,4.36,208.4,34.3873_-112.4567_20220427
20220516,33.264,-107.9654,0.0,4.21,239.5,33.264_-107.9654_20220516
20220517,33.264,-107.9654,0.0,4.63,263.6,33.264_-107.9654_20220517
20220518,33.264,-107.9654,0.0,3.84,277.5,33.264_-107.9654_20220518
20220616,35.4039,-111.4967,0.0,3.88,220.8,35.4039_-111.4967_20220616
20220617,35.4039,-111.4967,0.0,6.42,206.7,35.4039_-111.4967_20220617
20220618,35.4039,-111.4967,0.38,6.91,199.3,35.4039_-111.4967_20220618
20220608,61.5738,-155.9848,0.16,2.09,19.0,61.5738_-155.9848_20220608
20220609,61.5738,-155.9848,0.22,2.72,3.3,61.5738_-155.9848_20220609
20220610,61.5738,-155.9848,0.03,2.17,358.1,61.5738_-155.9848_20220610
20220615,35.9512,-105.5117,0.24,2.93,268.7,35.9512_-105.5117_20220615
20220616,35.9512,-105.5117,2.89,3.11,164.3,35.9512_-105.5117_20220616
20220617,35.9512,-105.5117,2.68,3.6,169.8,35.9512_-105.5117_20220617
20220313,26.5421,-80.767,0.0,6.78,29.0,26.5421_-80.767_20220313
20220314,26.5421,-80.767,0.08,5.36,75.7,26.5421_-80.767_20220314
20220315,26.5421,-80.767,5.79,5.19,89.2,26.5421_-80.767_20220315
20220524,33.1157,-107.9622,0.0,4.63,309.6,33.1157_-107.9622_20220524
20220525,33.1157,-107.9622,0.19,2.96,307.2,33.1157_-107.9622_20220525
20220526,33.1157,-107.9622,0.0,2.52,269.9,33.1157_-107.9622_20220526
20220425,34.3403,-112.4416,0.0,3.61,62.6,34.3403_-112.4416_20220425
20220426,34.3403,-112.4416,0.0,3.84,174.6,34.3403_-112.4416_20220426
20220427,34.3403,-112.4416,0.0,4.36,208.4,34.3403_-112.4416_20220427
20220519,33.3234,-107.8522,0.0,5.2,263.1,33.3234_-107.8522_20220519
20220520,33.3234,-107.8522,0.04,8.65,249.8,33.3234_-107.8522_20220520
20220521,33.3234,-107.8522,0.0,5.16,243.7,33.3234_-107.8522_20220521
20220701,64.6905,-145.9409,0.66,0.86,233.1,64.6905_-145.9409_20220701
20220702,64.6905,-145.9409,3.11,0.71,209.3,64.6905_-145.9409_20220702
20220703,64.6905,-145.9409,0.83,0.82,128.3,64.6905_-145.9409_20220703
20220606,62.2989,-155.2706,0.69,1.69,39.9,62.2989_-155.2706_20220606
20220607,62.2989,-155.2706,0.73,1.06,42.9,62.2989_-155.2706_20220607
20220608,62.2989,-155.2706,0.01,2.43,39.6,62.2989_-155.2706_20220608
20220423,35.8911,-105.2721,0.0,7.64,282.3,35.8911_-105.2721_20220423
20220424,35.8911,-105.2721,0.25,3.26,179.7,35.8911_-105.2721_20220424
20220425,35.8911,-105.2721,1.43,3.43,183.3,35.8911_-105.2721_20220425
20220518,35.6392,-105.5249,0.0,3.52,262.8,35.6392_-105.5249_20220518
20220519,35.6392,-105.5249,0.0,6.74,271.4,35.6392_-105.5249_20220519
20220520,35.6392,-105.5249,0.02,7.78,259.9,35.6392_-105.5249_20220520
20220613,35.3411,-111.6237,0.0,9.26,226.1,35.3411_-111.6237_20220613
20220614,35.3411,-111.6237,0.0,4.39,246.6,35.3411_-111.6237_20220614
20220615,35.3411,-111.6237,0.0,2.48,259.6,35.3411_-111.6237_20220615
20220704,64.4109,-151.84,2.95,1.25,259.1,64.4109_-151.84_20220704
20220705,64.4109,-151.84,2.73,1.27,302.3,64.4109_-151.84_20220705
20220706,64.4109,-151.84,1.45,1.36,231.4,64.4109_-151.84_20220706
20220612,58.9227,-156.3011,0.17,4.74,211.6,58.9227_-156.3011_20220612
20220613,58.9227,-156.3011,6.59,2.1,189.2,58.9227_-156.3011_20220613
20220614,58.9227,-156.3011,1.65,2.87,70.5,58.9227_-156.3011_20220614
20220711,64.6788,-153.6982,0.05,1.89,308.2,64.6788_-153.6982_20220711
20220712,64.6788,-153.6982,0.35,1.5,308.9,64.6788_-153.6982_20220712
20220713,64.6788,-153.6982,0.15,1.79,288.5,64.6788_-153.6982_20220713
20220712,63.0557,-156.9501,0.85,1.65,358.2,63.0557_-156.9501_20220712
20220713,63.0557,-156.9501,0.12,1.44,323.5,63.0557_-156.9501_20220713
20220714,63.0557,-156.9501,3.49,1.02,272.3,63.0557_-156.9501_20220714
20220724,37.552,-119.7999,0.0,2.04,263.8,37.552_-119.7999_20220724
20220725,37.552,-119.7999,0.02,1.98,247.6,37.552_-119.7999_20220725
20220726,37.552,-119.7999,0.1,1.88,269.0,37.552_-119.7999_20220726
20220702,63.8908,-152.6519,0.21,1.55,251.5,63.8908_-152.6519_20220702
20220703,63.8908,-152.6519,3.36,1.03,303.9,63.8908_-152.6519_20220703
20220704,63.8908,-152.6519,3.59,1.19,283.0,63.8908_-152.6519_20220704
20220519,33.1737,-107.8055,0.0,6.32,262.7,33.1737_-107.8055_20220519
20220520,33.1737,-107.8055,0.06,7.87,250.3,33.1737_-107.8055_20220520
20220521,33.1737,-107.8055,0.0,4.89,243.6,33.1737_-107.8055_20220521
20220610,60.6714,-156.9971,0.0,4.71,356.5,60.6714_-156.9971_20220610
20220611,60.6714,-156.9971,0.09,3.14,218.2,60.6714_-156.9971_20220611
20220612,60.6714,-156.9971,1.7,3.35,196.4,60.6714_-156.9971_20220612
20220613,35.3072,-111.6215,0.0,9.26,226.1,35.3072_-111.6215_20220613
20220614,35.3072,-111.6215,0.0,4.39,246.6,35.3072_-111.6215_20220614
20220615,35.3072,-111.6215,0.0,2.48,259.6,35.3072_-111.6215_20220615
20220422,36.3262,-104.9513,0.05,8.78,227.7,36.3262_-104.9513_20220422
20220423,36.3262,-104.9513,0.0,8.39,276.8,36.3262_-104.9513_20220423
20220424,36.3262,-104.9513,1.15,3.17,202.1,36.3262_-104.9513_20220424
20220723,37.5607,-119.9078,0.0,1.88,269.1,37.5607_-119.9078_20220723
20220724,37.5607,-119.9078,0.0,2.04,263.8,37.5607_-119.9078_20220724
20220725,37.5607,-119.9078,0.02,1.98,247.6,37.5607_-119.9078_20220725
20220710,37.5246,-119.6153,0.0,2.43,256.9,37.5246_-119.6153_20220710
20220711,37.5246,-119.6153,0.0,2.36,159.4,37.5246_-119.6153_20220711
20220712,37.5246,-119.6153,0.0,2.2,215.5,37.5246_-119.6153_20220712
20220610,62.1449,-162.8923,0.0,5.79,2.3,62.1449_-162.8923_20220610
20220611,62.1449,-162.8923,0.0,4.17,325.4,62.1449_-162.8923_20220611
20220612,62.1449,-162.8923,0.63,3.27,267.2,62.1449_-162.8923_20220612
20220511,36.1582,-105.302,0.19,5.27,219.2,36.1582_-105.302_20220511
20220512,36.1582,-105.302,0.06,5.37,268.9,36.1582_-105.302_20220512
20220513,36.1582,-105.302,0.0,3.68,279.7,36.1582_-105.302_20220513
20220226,19.4154,-155.2815,1.3,4.17,91.2,19.4154_-155.2815_20220226
20220227,19.4154,-155.2815,0.36,3.11,111.8,19.4154_-155.2815_20220227
20220228,19.4154,-155.2815,0.09,3.13,111.7,19.4154_-155.2815_20220228
20220629,61.4936,-154.6245,1.26,1.46,255.2,61.4936_-154.6245_20220629
20220630,61.4936,-154.6245,0.39,2.32,155.4,61.4936_-154.6245_20220630
20220701,61.4936,-154.6245,0.03,3.35,133.8,61.4936_-154.6245_20220701
20220504,35.7077,-106.5375,0.01,5.24,307.4,35.7077_-106.5375_20220504
20220505,35.7077,-106.5375,0.0,4.64,312.4,35.7077_-106.5375_20220505
20220506,35.7077,-106.5375,0.07,4.14,297.0,35.7077_-106.5375_20220506
20220516,33.2037,-107.9191,0.0,3.3,256.3,33.2037_-107.9191_20220516
20220517,33.2037,-107.9191,0.0,3.72,264.7,33.2037_-107.9191_20220517
20220518,33.2037,-107.9191,0.0,3.56,270.4,33.2037_-107.9191_20220518
20220609,62.3634,-155.377,0.02,2.64,22.9,62.3634_-155.377_20220609
20220610,62.3634,-155.377,0.16,1.7,13.0,62.3634_-155.377_20220610
20220611,62.3634,-155.377,0.52,1.28,260.1,62.3634_-155.377_20220611
20220615,35.8283,-105.5821,0.24,2.93,268.7,35.8283_-105.5821_20220615
20220616,35.8283,-105.5821,2.89,3.11,164.3,35.8283_-105.5821_20220616
20220617,35.8283,-105.5821,2.68,3.6,169.8,35.8283_-105.5821_20220617
20220706,65.4402,-149.6486,1.41,1.75,31.9,65.4402_-149.6486_20220706
20220707,65.4402,-149.6486,13.35,2.01,286.1,65.4402_-149.6486_20220707
20220708,65.4402,-149.6486,1.02,2.29,37.1,65.4402_-149.6486_20220708
20220502,35.6567,-105.3487,0.01,6.57,281.9,35.6567_-105.3487_20220502
20220503,35.6567,-105.3487,0.03,5.24,213.7,35.6567_-105.3487_20220503
20220504,35.6567,-105.3487,0.05,6.12,291.9,35.6567_-105.3487_20220504
20220512,36.0297,-105.5041,0.1,4.96,273.6,36.0297_-105.5041_20220512
20220513,36.0297,-105.5041,0.12,3.5,287.8,36.0297_-105.5041_20220513
20220514,36.0297,-105.5041,0.09,3.09,296.2,36.0297_-105.5041_20220514
20220516,33.2324,-108.0094,0.0,3.3,256.3,33.2324_-108.0094_20220516
20220517,33.2324,-108.0094,0.0,3.72,264.7,33.2324_-108.0094_20220517
20220518,33.2324,-108.0094,0.0,3.56,270.4,33.2324_-108.0094_20220518
20220521,33.3385,-107.8138,0.0,5.16,243.7,33.3385_-107.8138_20220521
20220522,33.3385,-107.8138,0.0,4.4,189.5,33.3385_-107.8138_20220522
20220523,33.3385,-107.8138,0.0,4.64,250.5,33.3385_-107.8138_20220523
20220331,27.3524,-97.9944,0.0,3.66,78.3,27.3524_-97.9944_20220331
20220401,27.3524,-97.9944,0.0,4.87,108.7,27.3524_-97.9944_20220401
20220402,27.3524,-97.9944,0.0,3.59,72.2,27.3524_-97.9944_20220402
20220615,32.9634,-107.8036,0.0,3.67,248.9,32.9634_-107.8036_20220615
20220616,32.9634,-107.8036,0.05,4.01,134.8,32.9634_-107.8036_20220616
20220617,32.9634,-107.8036,1.35,3.75,188.9,32.9634_-107.8036_20220617
20220714,37.5398,-119.561,0.06,2.35,207.4,37.5398_-119.561_20220714
20220715,37.5398,-119.561,0.38,2.58,215.6,37.5398_-119.561_20220715
20220716,37.5398,-119.561,0.12,2.33,219.9,37.5398_-119.561_20220716
20220610,61.4931,-158.0292,0.04,3.57,359.2,61.4931_-158.0292_20220610
20220611,61.4931,-158.0292,0.01,2.83,299.5,61.4931_-158.0292_20220611
20220612,61.4931,-158.0292,3.1,2.3,220.3,61.4931_-158.0292_20220612
20220511,36.0016,-105.4779,0.18,4.77,205.7,36.0016_-105.4779_20220511
20220512,36.0016,-105.4779,0.1,4.96,273.6,36.0016_-105.4779_20220512
20220513,36.0016,-105.4779,0.12,3.5,287.8,36.0016_-105.4779_20220513
20220519,33.1799,-107.8947,0.0,4.55,269.6,33.1799_-107.8947_20220519
20220520,33.1799,-107.8947,0.26,6.59,257.1,33.1799_-107.8947_20220520
20220521,33.1799,-107.8947,0.0,4.33,256.2,33.1799_-107.8947_20220521
20220709,38.9065,-112.244,0.0,5.34,215.3,38.9065_-112.244_20220709
20220710,38.9065,-112.244,0.0,3.88,159.4,38.9065_-112.244_20220710
20220711,38.9065,-112.244,0.0,2.8,315.8,38.9065_-112.244_20220711
20220516,33.1949,-107.9442,0.0,3.3,256.3,33.1949_-107.9442_20220516
20220517,33.1949,-107.9442,0.0,3.72,264.7,33.1949_-107.9442_20220517
20220518,33.1949,-107.9442,0.0,3.56,270.4,33.1949_-107.9442_20220518
20220701,65.5984,-149.4176,0.09,1.81,187.9,65.5984_-149.4176_20220701
20220702,65.5984,-149.4176,0.8,0.97,346.5,65.5984_-149.4176_20220702
20220703,65.5984,-149.4176,1.01,1.17,54.8,65.5984_-149.4176_20220703
20220516,33.2254,-108.0279,0.0,3.3,256.3,33.2254_-108.0279_20220516
20220517,33.2254,-108.0279,0.0,3.72,264.7,33.2254_-108.0279_20220517
20220518,33.2254,-108.0279,0.0,3.56,270.4,33.2254_-108.0279_20220518
20220609,60.8841,-157.2246,0.06,4.39,7.8,60.8841_-157.2246_20220609
20220610,60.8841,-157.2246,0.01,3.64,359.1,60.8841_-157.2246_20220610
20220611,60.8841,-157.2246,0.03,2.28,288.6,60.8841_-157.2246_20220611
20220720,45.3746,-114.1632,0.0,2.15,295.1,45.3746_-114.1632_20220720
20220721,45.3746,-114.1632,0.0,1.76,299.6,45.3746_-114.1632_20220721
20220722,45.3746,-114.1632,0.0,2.53,307.0,45.3746_-114.1632_20220722
20220705,64.3854,-145.0809,0.58,0.61,288.8,64.3854_-145.0809_20220705
20220706,64.3854,-145.0809,0.64,0.95,151.5,64.3854_-145.0809_20220706
20220707,64.3854,-145.0809,2.89,1.36,224.8,64.3854_-145.0809_20220707
20220609,61.402,-154.9561,0.44,2.08,18.5,61.402_-154.9561_20220609
20220610,61.402,-154.9561,0.11,2.06,10.0,61.402_-154.9561_20220610
20220611,61.402,-154.9561,1.75,2.28,182.8,61.402_-154.9561_20220611
20220524,33.384,-107.9274,0.31,6.52,315.5,33.384_-107.9274_20220524
20220525,33.384,-107.9274,0.02,4.78,314.9,33.384_-107.9274_20220525
20220526,33.384,-107.9274,0.0,2.96,277.1,33.384_-107.9274_20220526
20220609,60.8882,-157.1826,0.18,3.47,2.2,60.8882_-157.1826_20220609
20220610,60.8882,-157.1826,0.01,3.05,356.0,60.8882_-157.1826_20220610
20220611,60.8882,-157.1826,0.08,1.62,256.9,60.8882_-157.1826_20220611
20220526,33.1196,-107.9198,0.0,2.52,269.9,33.1196_-107.9198_20220526
20220527,33.1196,-107.9198,0.0,3.46,263.4,33.1196_-107.9198_20220527
20220528,33.1196,-107.9198,0.0,5.1,250.4,33.1196_-107.9198_20220528
20220711,64.5188,-153.7686,0.05,1.89,308.2,64.5188_-153.7686_20220711
20220712,64.5188,-153.7686,0.35,1.5,308.9,64.5188_-153.7686_20220712
20220713,64.5188,-153.7686,0.15,1.79,288.5,64.5188_-153.7686_20220713
20220609,61.4789,-155.0534,0.44,2.08,18.5,61.4789_-155.0534_20220609
20220610,61.4789,-155.0534,0.11,2.06,10.0,61.4789_-155.0534_20220610
20220611,61.4789,-155.0534,1.75,2.28,182.8,61.4789_-155.0534_20220611
20220511,36.1245,-105.3411,0.18,4.77,205.7,36.1245_-105.3411_20220511
20220512,36.1245,-105.3411,0.1,4.96,273.6,36.1245_-105.3411_20220512
20220513,36.1245,-105.3411,0.12,3.5,287.8,36.1245_-105.3411_20220513
20220426,35.8478,-105.2521,0.0,4.77,203.0,35.8478_-105.2521_20220426
20220427,35.8478,-105.2521,0.15,4.34,239.4,35.8478_-105.2521_20220427
20220428,35.8478,-105.2521,0.0,4.13,259.8,35.8478_-105.2521_20220428
20220516,33.2044,-107.9402,0.0,3.3,256.3,33.2044_-107.9402_20220516
20220517,33.2044,-107.9402,0.0,3.72,264.7,33.2044_-107.9402_20220517
20220518,33.2044,-107.9402,0.0,3.56,270.4,33.2044_-107.9402_20220518
20220511,36.0942,-105.4241,0.18,4.77,205.7,36.0942_-105.4241_20220511
20220512,36.0942,-105.4241,0.1,4.96,273.6,36.0942_-105.4241_20220512
20220513,36.0942,-105.4241,0.12,3.5,287.8,36.0942_-105.4241_20220513
20220507,35.6954,-106.5036,0.0,5.23,281.4,35.6954_-106.5036_20220507
20220508,35.6954,-106.5036,0.0,7.2,250.2,35.6954_-106.5036_20220508
20220509,35.6954,-106.5036,0.0,6.82,257.5,35.6954_-106.5036_20220509
20220425,34.3349,-112.4426,0.0,3.61,62.6,34.3349_-112.4426_20220425
20220426,34.3349,-112.4426,0.0,3.84,174.6,34.3349_-112.4426_20220426
20220427,34.3349,-112.4426,0.0,4.36,208.4,34.3349_-112.4426_20220427
20220702,63.8241,-152.709,0.21,1.55,251.5,63.8241_-152.709_20220702
20220703,63.8241,-152.709,3.36,1.03,303.9,63.8241_-152.709_20220703
20220704,63.8241,-152.709,3.59,1.19,283.0,63.8241_-152.709_20220704
20220702,65.8057,-142.9058,1.14,1.22,142.8,65.8057_-142.9058_20220702
20220703,65.8057,-142.9058,0.55,0.86,158.2,65.8057_-142.9058_20220703
20220704,65.8057,-142.9058,1.93,0.96,250.2,65.8057_-142.9058_20220704
20220705,38.3251,-120.6715,0.0,2.59,261.1,38.3251_-120.6715_20220705
20220706,38.3251,-120.6715,0.0,2.54,235.2,38.3251_-120.6715_20220706
20220707,38.3251,-120.6715,0.0,2.6,222.9,38.3251_-120.6715_20220707
20220610,62.139,-162.7725,0.0,5.71,0.8,62.139_-162.7725_20220610
20220611,62.139,-162.7725,0.0,3.99,328.7,62.139_-162.7725_20220611
20220612,62.139,-162.7725,0.31,3.18,262.0,62.139_-162.7725_20220612
20220723,37.4941,-119.8583,0.0,1.88,269.1,37.4941_-119.8583_20220723
20220724,37.4941,-119.8583,0.0,2.04,263.8,37.4941_-119.8583_20220724
20220725,37.4941,-119.8583,0.02,1.98,247.6,37.4941_-119.8583_20220725
20220630,64.3463,-154.8775,0.06,1.35,104.1,64.3463_-154.8775_20220630
20220701,64.3463,-154.8775,0.05,1.45,187.8,64.3463_-154.8775_20220701
20220702,64.3463,-154.8775,0.29,1.49,282.6,64.3463_-154.8775_20220702
20220615,33.6143,-109.4018,0.0,2.98,250.3,33.6143_-109.4018_20220615
20220616,33.6143,-109.4018,0.01,3.22,175.7,33.6143_-109.4018_20220616
20220617,33.6143,-109.4018,2.87,2.59,185.5,33.6143_-109.4018_20220617
20220513,35.8959,-105.4886,0.12,3.5,287.8,35.8959_-105.4886_20220513
20220514,35.8959,-105.4886,0.09,3.09,296.2,35.8959_-105.4886_20220514
20220515,35.8959,-105.4886,0.14,2.64,309.4,35.8959_-105.4886_20220515
20220617,40.0893,-114.425,0.04,10.19,197.9,40.0893_-114.425_20220617
20220618,40.0893,-114.425,0.0,6.93,210.6,40.0893_-114.425_20220618
20220619,40.0893,-114.425,0.5,4.03,316.5,40.0893_-114.425_20220619
20220702,63.626,-153.0855,0.45,1.4,267.5,63.626_-153.0855_20220702
20220703,63.626,-153.0855,2.55,1.2,305.9,63.626_-153.0855_20220703
20220704,63.626,-153.0855,5.58,1.09,296.7,63.626_-153.0855_20220704
20220217,37.2479,-118.2981,0.0,1.51,22.2,37.2479_-118.2981_20220217
20220218,37.2479,-118.2981,0.0,1.85,14.2,37.2479_-118.2981_20220218
20220219,37.2479,-118.2981,0.0,1.08,270.2,37.2479_-118.2981_20220219
20220629,64.8312,-151.0768,0.0,1.65,333.9,64.8312_-151.0768_20220629
20220630,64.8312,-151.0768,0.07,0.9,109.2,64.8312_-151.0768_20220630
20220701,64.8312,-151.0768,0.02,1.5,233.1,64.8312_-151.0768_20220701
20220610,62.5888,-156.7278,0.14,2.25,0.3,62.5888_-156.7278_20220610
20220611,62.5888,-156.7278,0.0,2.03,306.2,62.5888_-156.7278_20220611
20220612,62.5888,-156.7278,1.33,1.76,196.6,62.5888_-156.7278_20220612
20220210,19.3998,-155.2867,0.99,3.26,89.2,19.3998_-155.2867_20220210
20220211,19.3998,-155.2867,0.42,2.99,95.1,19.3998_-155.2867_20220211
20220212,19.3998,-155.2867,0.23,3.79,66.7,19.3998_-155.2867_20220212
20220513,35.7225,-105.5614,0.01,4.52,296.3,35.7225_-105.5614_20220513
20220514,35.7225,-105.5614,0.03,4.33,305.3,35.7225_-105.5614_20220514
20220515,35.7225,-105.5614,0.04,3.75,312.7,35.7225_-105.5614_20220515
20220526,33.9999,-114.4956,0.0,4.33,193.5,33.9999_-114.4956_20220526
20220527,33.9999,-114.4956,0.0,4.77,186.1,33.9999_-114.4956_20220527
20220528,33.9999,-114.4956,0.0,5.54,225.4,33.9999_-114.4956_20220528
20220315,28.7319,-98.5263,0.0,4.74,352.4,28.7319_-98.5263_20220315
20220316,28.7319,-98.5263,0.0,4.37,145.8,28.7319_-98.5263_20220316
20220317,28.7319,-98.5263,0.0,3.46,161.6,28.7319_-98.5263_20220317
20220302,27.1261,-98.2921,0.0,3.25,92.4,27.1261_-98.2921_20220302
20220303,27.1261,-98.2921,0.0,3.3,107.0,27.1261_-98.2921_20220303
20220304,27.1261,-98.2921,0.0,5.69,142.1,27.1261_-98.2921_20220304
20220613,35.3472,-111.5712,0.0,9.26,226.1,35.3472_-111.5712_20220613
20220614,35.3472,-111.5712,0.0,4.39,246.6,35.3472_-111.5712_20220614
20220615,35.3472,-111.5712,0.0,2.48,259.6,35.3472_-111.5712_20220615
20220508,35.9756,-105.4702,0.0,7.11,251.0,35.9756_-105.4702_20220508
20220509,35.9756,-105.4702,0.0,7.06,256.3,35.9756_-105.4702_20220509
20220510,35.9756,-105.4702,0.0,4.37,220.0,35.9756_-105.4702_20220510
20220501,35.7864,-106.4693,0.04,5.1,215.9,35.7864_-106.4693_20220501
20220502,35.7864,-106.4693,0.23,4.17,275.9,35.7864_-106.4693_20220502
20220503,35.7864,-106.4693,0.05,4.63,235.4,35.7864_-106.4693_20220503
20220613,35.3284,-111.6342,0.0,9.26,226.1,35.3284_-111.6342_20220613
20220614,35.3284,-111.6342,0.0,4.39,246.6,35.3284_-111.6342_20220614
20220615,35.3284,-111.6342,0.0,2.48,259.6,35.3284_-111.6342_20220615
20220610,62.6294,-156.7286,0.14,2.25,0.3,62.6294_-156.7286_20220610
20220611,62.6294,-156.7286,0.0,2.03,306.2,62.6294_-156.7286_20220611
20220612,62.6294,-156.7286,1.33,1.76,196.6,62.6294_-156.7286_20220612
20220711,66.2917,-154.5573,0.09,5.62,291.7,66.2917_-154.5573_20220711
20220712,66.2917,-154.5573,0.16,4.72,271.2,66.2917_-154.5573_20220712
20220713,66.2917,-154.5573,0.01,3.34,340.6,66.2917_-154.5573_20220713
20220613,35.3503,-111.595,0.0,9.26,226.1,35.3503_-111.595_20220613
20220614,35.3503,-111.595,0.0,4.39,246.6,35.3503_-111.595_20220614
20220615,35.3503,-111.595,0.0,2.48,259.6,35.3503_-111.595_20220615
20220529,33.1045,-107.9154,0.0,6.44,257.9,33.1045_-107.9154_20220529
20220530,33.1045,-107.9154,0.0,5.13,263.7,33.1045_-107.9154_20220530
