latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.41,-155.2826,351.4,2.4,1.5,2022-06-07,1142,Aqua,MODIS,100,6.03,290.5,247.0,N,1
19.4161,-155.2886,323.8,2.4,1.5,2022-06-07,1142,Aqua,MODIS,100,6.03,286.5,88.1,N,1
63.6547,-153.5482,328.4,1.0,1.0,2022-06-07,1308,Aqua,MODIS,100,6.03,291.9,26.6,N,0
62.1943,-162.9048,323.5,1.2,1.1,2022-06-07,1309,Aqua,MODIS,100,6.03,279.6,32.4,N,0
62.2533,-162.7743,320.6,1.2,1.1,2022-06-07,1309,Aqua,MODIS,100,6.03,282.8,27.7,N,0
34.9447,-79.5321,360.9,1.0,1.0,2022-06-07,1606,Terra,MODIS,100,6.03,303.2,86.0,D,0
34.9429,-79.5208,386.8,1.0,1.0,2022-06-07,1606,Terra,MODIS,100,6.03,304.2,187.8,D,0
28.7308,-82.0204,371.9,1.0,1.0,2022-06-07,1607,Terra,MODIS,100,6.03,305.1,114.0,D,0
27.5487,-82.2002,363.0,1.0,1.0,2022-06-07,1608,Terra,MODIS,100,6.03,301.9,85.3,D,0
33.0681,-107.8163,367.2,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,311.1,94.8,D,0
33.0633,-107.8502,383.4,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,313.8,159.4,D,0
33.0518,-107.7644,367.7,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,313.4,95.0,D,0
33.0542,-107.8518,361.9,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,307.1,80.3,D,0
33.0376,-107.8665,367.0,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,312.6,92.1,D,0
33.0361,-107.8554,365.2,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,311.8,87.6,D,0
32.9984,-107.8513,366.5,1.0,1.0,2022-06-07,1745,Terra,MODIS,100,6.03,313.5,88.6,D,0
60.9721,-156.1422,361.0,1.9,1.4,2022-06-07,2055,Terra,MODIS,100,6.03,295.2,224.5,D,0
33.0163,-107.9077,376.4,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,312.2,429.7,D,0
32.9934,-107.8564,370.1,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,310.0,370.6,D,0
33.062,-107.8419,370.3,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,310.9,356.1,D,0
33.0599,-107.8673,363.5,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,312.3,273.6,D,0
33.0564,-107.8462,381.7,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,309.7,507.5,D,0
32.997,-107.8498,367.3,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,307.4,336.7,D,0
32.9951,-107.8728,367.1,2.4,1.5,2022-06-07,2100,Aqua,MODIS,100,6.03,312.7,327.4,D,0
19.4047,-155.2811,386.9,1.4,1.2,2022-06-07,2107,Terra,MODIS,100,6.03,319.3,275.5,D,1
19.407,-155.2943,371.1,1.4,1.2,2022-06-07,2107,Terra,MODIS,100,6.03,311.3,170.7,D,1
60.9692,-156.152,366.3,2.0,1.4,2022-06-07,2233,Terra,MODIS,100,6.03,297.5,274.4,D,0
62.2254,-162.9474,398.9,1.1,1.1,2022-06-07,2233,Terra,MODIS,100,6.03,303.3,294.3,D,0
62.2214,-162.9266,366.6,1.1,1.1,2022-06-07,2233,Terra,MODIS,100,6.03,299.3,118.5,D,0
62.223,-162.9556,368.3,1.1,1.1,2022-06-07,2233,Terra,MODIS,100,6.03,298.5,129.2,D,0
62.1884,-162.9381,371.0,1.1,1.1,2022-06-07,2233,Terra,MODIS,100,6.03,302.0,138.5,D,0
63.6141,-153.5707,391.2,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,295.8,493.3,D,0
63.6245,-153.5569,406.5,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,303.1,710.3,D,0
63.6349,-153.543,413.4,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,302.2,828.7,D,0
63.6453,-153.5289,367.1,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,296.7,240.1,D,0
63.6193,-153.5117,408.7,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,295.9,745.2,D,0
63.628,-153.5446,415.4,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,304.3,862.5,D,0
63.6297,-153.4978,428.4,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,299.2,1151.7,D,0
63.6384,-153.5306,436.7,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,306.0,1352.4,D,0
63.6488,-153.5166,384.6,1.9,1.3,2022-06-07,2233,Terra,MODIS,100,6.03,297.5,399.7,D,0
62.2522,-162.9241,367.5,1.1,1.1,2022-06-07,2233,Terra,MODIS,100,6.03,300.9,124.4,D,0
62.2701,-162.9083,379.2,1.1,1.1,2022-06-07,2233,Terra,MODIS,100,6.03,300.5,176.0,D,0
59.2034,-158.0929,361.5,1.3,1.1,2022-06-07,2247,Aqua,MODIS,100,6.03,299.0,131.3,D,0
59.8662,-156.2272,363.6,1.1,1.1,2022-06-07,2247,Aqua,MODIS,100,6.03,300.5,109.7,D,0
59.8626,-156.2464,393.1,1.1,1.1,2022-06-07,2247,Aqua,MODIS,100,6.03,302.5,253.7,D,0
59.8843,-156.2407,408.8,1.1,1.1,2022-06-07,2247,Aqua,MODIS,100,6.03,295.1,370.1,D,0
60.9649,-156.1477,372.7,1.1,1.0,2022-06-07,2247,Aqua,MODIS,100,6.03,298.2,137.5,D,0
61.464,-154.9358,371.6,1.0,1.0,2022-06-07,2247,Aqua,MODIS,100,6.03,295.3,121.6,D,0
61.5475,-155.9161,363.2,1.1,1.0,2022-06-07,2247,Aqua,MODIS,100,6.03,297.5,96.9,D,0
62.2596,-155.4035,365.3,1.0,1.0,2022-06-07,2247,Aqua,MODIS,100,6.03,299.5,98.7,D,0
63.6186,-153.5322,367.0,1.0,1.0,2022-06-07,2248,Aqua,MODIS,100,6.03,296.0,102.9,D,0
63.63,-153.519,372.6,1.0,1.0,2022-06-07,2248,Aqua,MODIS,100,6.03,300.1,120.0,D,0
62.2443,-162.9286,367.4,1.5,1.2,2022-06-07,2248,Aqua,MODIS,100,6.03,300.3,184.4,D,0
34.8439,-78.9896,329.0,1.0,1.0,2022-06-08,308,Terra,MODIS,100,6.03,292.1,26.9,N,0
34.8455,-78.9786,322.3,1.0,1.0,2022-06-08,308,Terra,MODIS,100,6.03,292.6,19.2,N,0
31.7427,-101.8002,324.7,1.0,1.0,2022-06-08,446,Terra,MODIS,100,6.03,295.1,20.5,N,0
31.7338,-101.7984,342.1,1.0,1.0,2022-06-08,446,Terra,MODIS,100,6.03,296.4,45.2,N,0
33.0029,-107.8244,329.5,1.6,1.3,2022-06-08,446,Terra,MODIS,100,6.03,279.1,62.2,N,0
33.0194,-107.9207,337.5,1.7,1.3,2022-06-08,446,Terra,MODIS,100,6.03,290.1,83.2,N,0
35.8501,-105.5875,327.0,1.1,1.1,2022-06-08,447,Terra,MODIS,100,6.03,284.6,32.0,N,0
19.4038,-155.2978,334.6,2.3,1.5,2022-06-08,801,Terra,MODIS,100,6.03,288.5,127.8,N,1
19.4077,-155.2767,350.4,2.3,1.5,2022-06-08,801,Terra,MODIS,100,6.03,294.1,222.0,N,1
59.7538,-158.2663,329.4,1.1,1.1,2022-06-08,811,Terra,MODIS,100,6.03,283.5,35.8,N,0
62.2369,-162.9802,351.9,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,288.6,67.7,N,0
61.5847,-155.7819,345.5,1.4,1.2,2022-06-08,812,Terra,MODIS,100,6.03,283.9,88.8,N,0
62.6934,-156.6855,324.4,1.3,1.1,2022-06-08,812,Terra,MODIS,100,6.03,288.1,36.5,N,0
62.7107,-156.6114,347.7,1.3,1.1,2022-06-08,812,Terra,MODIS,100,6.03,289.3,90.8,N,0
62.7084,-156.6371,337.7,1.3,1.1,2022-06-08,812,Terra,MODIS,100,6.03,288.1,61.8,N,0
62.7232,-156.5897,343.2,1.3,1.2,2022-06-08,812,Terra,MODIS,100,6.03,287.9,79.7,N,0
62.7209,-156.6158,383.9,1.3,1.1,2022-06-08,812,Terra,MODIS,100,6.03,292.7,263.8,N,0
62.7186,-156.6418,322.9,1.3,1.1,2022-06-08,812,Terra,MODIS,100,6.03,286.2,31.7,N,0
62.7187,-156.5932,343.0,1.3,1.2,2022-06-08,812,Terra,MODIS,100,6.03,288.3,77.9,N,0
62.7164,-156.6195,378.5,1.3,1.1,2022-06-08,812,Terra,MODIS,100,6.03,296.0,228.2,N,0
62.7289,-156.5974,336.5,1.3,1.2,2022-06-08,812,Terra,MODIS,100,6.03,287.1,60.8,N,0
62.1824,-162.8989,321.5,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,286.0,21.0,N,0
62.1799,-162.9176,353.0,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,287.1,71.1,N,0
62.1773,-162.9363,365.7,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,289.4,105.5,N,0
62.1747,-162.955,366.2,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,290.4,107.1,N,0
62.1963,-162.8671,326.8,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,286.9,26.3,N,0
62.1937,-162.8858,335.7,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,286.4,38.2,N,0
62.1834,-162.9605,359.1,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,288.6,85.7,N,0
62.2037,-162.8773,320.2,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,284.1,20.6,N,0
62.1969,-162.9951,336.8,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,286.8,39.8,N,0
62.1943,-163.0139,327.0,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,286.1,26.7,N,0
62.2467,-162.7005,328.2,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,287.1,27.5,N,0
62.2288,-162.8322,325.3,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,284.8,24.6,N,0
62.2143,-163.0064,344.7,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,287.2,52.5,N,0
62.2395,-162.9613,350.3,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,287.5,63.1,N,0
62.2508,-162.9481,344.9,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,287.2,53.3,N,0
62.2621,-162.9351,354.4,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,288.5,73.4,N,0
62.2595,-162.9538,351.1,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,289.7,66.0,N,0
62.2734,-162.9218,322.1,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,285.5,21.6,N,0
62.2708,-162.9407,346.8,1.0,1.0,2022-06-08,812,Terra,MODIS,100,6.03,288.3,57.1,N,0
63.5939,-153.5813,343.2,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,287.8,117.3,N,0
63.5916,-153.6163,347.9,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,287.1,136.8,N,0
63.6009,-153.591,348.2,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,287.8,136.5,N,0
63.5987,-153.6259,327.1,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,283.1,62.9,N,0
63.6147,-153.56,321.4,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,288.3,46.8,N,0
63.6356,-153.6033,327.2,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,287.9,59.8,N,0
63.6334,-153.6377,328.3,1.7,1.3,2022-06-08,812,Terra,MODIS,100,6.03,284.6,64.2,N,0
33.0228,-107.9148,337.7,1.1,1.0,2022-06-08,903,Aqua,MODIS,100,6.03,279.6,46.2,N,0
33.0702,-107.8469,320.9,1.1,1.0,2022-06-08,903,Aqua,MODIS,100,6.03,270.7,23.5,N,0
61.5745,-157.9603,347.1,2.4,1.5,2022-06-08,1213,Aqua,MODIS,100,6.03,282.2,216.0,N,0
61.5726,-157.9143,356.0,2.4,1.5,2022-06-08,1213,Aqua,MODIS,100,6.03,285.1,286.3,N,0
61.5683,-157.9693,320.9,2.4,1.5,2022-06-08,1213,Aqua,MODIS,100,6.03,280.6,80.4,N,0
61.5664,-157.9239,320.0,2.4,1.5,2022-06-08,1213,Aqua,MODIS,100,6.03,283.7,77.3,N,0
19.4054,-155.2824,382.5,1.3,1.1,2022-06-08,1225,Aqua,MODIS,100,6.03,299.3,249.4,N,1
19.4148,-155.287,369.3,1.3,1.1,2022-06-08,1225,Aqua,MODIS,100,6.03,298.0,174.2,N,1
19.4127,-155.2744,337.0,1.3,1.1,2022-06-08,1225,Aqua,MODIS,100,6.03,297.1,61.1,N,1
19.4176,-155.2934,322.2,1.3,1.1,2022-06-08,1225,Aqua,MODIS,100,6.03,285.3,32.7,N,1
19.4155,-155.2807,342.9,1.3,1.1,2022-06-08,1225,Aqua,MODIS,100,6.03,296.4,75.9,N,1
19.4075,-155.295,324.2,1.3,1.1,2022-06-08,1225,Aqua,MODIS,100,6.03,285.2,36.2,N,1
62.2758,-162.9119,321.8,1.1,1.1,2022-06-08,1352,Aqua,MODIS,100,6.03,279.7,26.4,N,0
62.2796,-162.9324,341.0,1.1,1.1,2022-06-08,1352,Aqua,MODIS,100,6.03,281.1,56.5,N,0
62.2466,-162.7031,344.0,1.1,1.1,2022-06-08,1352,Aqua,MODIS,100,6.03,286.7,62.4,N,0
62.2116,-163.0088,373.0,1.5,1.2,2022-06-08,2138,Terra,MODIS,100,6.03,301.8,208.7,D,0
62.2032,-163.0407,371.8,1.5,1.2,2022-06-08,2138,Terra,MODIS,100,6.03,297.7,206.6,D,0
62.201,-163.0131,371.9,1.5,1.2,2022-06-08,2138,Terra,MODIS,100,6.03,298.7,205.7,D,0
61.5607,-157.9612,365.7,1.1,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,304.7,100.6,D,0
61.5613,-158.0445,430.2,1.1,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,304.5,527.2,D,0
61.5589,-158.0251,445.1,1.1,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,314.2,704.1,D,0
62.6809,-156.6782,459.7,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,317.8,893.1,D,0
62.6835,-156.6979,436.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,306.6,580.3,D,0
62.6869,-156.6679,461.5,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,324.0,915.6,D,0
62.6894,-156.6877,500.0,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,339.1,1700.6,D,0
62.6919,-156.7076,381.0,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,300.4,161.0,D,0
62.6933,-156.6428,398.4,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,305.2,245.0,D,0
62.6958,-156.6627,433.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,313.5,535.7,D,0
62.7008,-156.7024,436.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,313.9,578.0,D,0
62.7034,-156.7223,385.7,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,300.9,183.2,D,0
62.7022,-156.6376,388.0,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,306.4,188.0,D,0
63.5966,-153.5964,371.8,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,301.9,116.6,D,0
62.3502,-155.4061,368.9,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,301.6,108.2,D,0
62.3475,-155.3872,425.4,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,315.3,439.9,D,0
62.3414,-155.4116,388.7,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,298.1,186.5,D,0
62.3388,-155.3927,420.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,304.5,393.6,D,0
62.3405,-155.4735,364.8,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.3,95.7,D,0
62.336,-155.5037,361.2,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,302.7,83.9,D,0
62.3299,-155.528,383.9,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.4,169.1,D,0
62.3273,-155.5093,391.9,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,305.6,205.2,D,0
62.3212,-155.5336,438.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,312.6,578.3,D,0
62.3185,-155.5146,409.4,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,308.3,313.1,D,0
62.3124,-155.539,379.8,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,293.9,153.1,D,0
62.3098,-155.5199,372.9,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,295.0,124.6,D,0
62.2592,-155.4295,363.5,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,297.6,91.0,D,0
62.2366,-155.4031,373.1,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,302.6,121.9,D,0
62.2339,-155.3844,398.2,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,310.1,237.9,D,0
62.2313,-155.3657,362.0,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,301.1,85.8,D,0
62.2292,-155.4139,362.0,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,298.6,84.9,D,0
62.2265,-155.3951,379.4,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,308.3,143.7,D,0
62.2239,-155.3764,371.9,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.3,114.6,D,0
62.2204,-155.4194,402.9,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.6,267.3,D,0
62.2178,-155.4006,441.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,319.7,604.0,D,0
62.2152,-155.3819,389.5,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.5,189.3,D,0
62.2117,-155.4249,448.1,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,315.9,690.4,D,0
62.2091,-155.4062,437.7,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,313.4,565.2,D,0
62.203,-155.4304,442.5,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,305.7,621.8,D,0
62.2004,-155.4116,425.5,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,305.5,442.8,D,0
61.583,-155.7796,360.2,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,306.9,77.9,D,0
61.5723,-155.9058,367.2,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.3,100.2,D,0
61.5697,-155.8874,387.8,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,308.7,180.3,D,0
61.5738,-155.9848,381.7,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,304.2,155.5,D,0
61.561,-155.8926,371.8,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,303.2,111.9,D,0
61.5522,-155.8979,384.4,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,300.8,165.2,D,0
61.5497,-155.8795,367.7,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,308.7,98.8,D,0
61.5448,-155.9085,362.2,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,302.7,88.3,D,0
61.5412,-155.9506,403.2,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,309.0,272.4,D,0
61.5386,-155.9322,376.8,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,302.2,138.8,D,0
61.5361,-155.9138,369.3,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,298.9,111.7,D,0
62.2651,-162.9523,380.6,1.5,1.2,2022-06-08,2138,Terra,MODIS,100,6.03,303.4,257.7,D,0
63.6875,-153.567,444.4,1.0,1.0,2022-06-08,2138,Terra,MODIS,100,6.03,310.8,635.0,D,0
59.8765,-156.2834,403.2,1.0,1.0,2022-06-08,2139,Terra,MODIS,100,6.03,304.1,267.6,D,0
59.8726,-156.1918,388.5,1.0,1.0,2022-06-08,2139,Terra,MODIS,100,6.03,300.9,186.1,D,0
59.8752,-156.2092,377.6,1.0,1.0,2022-06-08,2139,Terra,MODIS,100,6.03,300.7,136.5,D,0
61.5629,-155.7855,366.8,2.6,1.6,2022-06-08,2152,Aqua,MODIS,100,6.03,301.5,410.6,D,0
61.5371,-155.8701,406.1,2.7,1.6,2022-06-08,2152,Aqua,MODIS,100,6.03,304.6,1186.5,D,0
61.524,-155.9133,377.1,2.7,1.6,2022-06-08,2152,Aqua,MODIS,100,6.03,298.5,568.7,D,0
61.549,-155.8862,373.7,2.7,1.6,2022-06-08,2152,Aqua,MODIS,100,6.03,302.4,496.9,D,0
61.5359,-155.9296,383.1,2.7,1.6,2022-06-08,2152,Aqua,MODIS,100,6.03,302.0,667.3,D,0
61.5608,-155.9027,383.6,2.7,1.6,2022-06-08,2152,Aqua,MODIS,100,6.03,303.4,658.3,D,0
62.2061,-155.4197,405.0,2.4,1.5,2022-06-08,2152,Aqua,MODIS,100,6.03,305.5,1008.2,D,0
62.2289,-155.3961,369.1,2.4,1.5,2022-06-08,2152,Aqua,MODIS,100,6.03,299.5,385.1,D,0
62.3382,-155.3893,361.3,2.4,1.5,2022-06-08,2152,Aqua,MODIS,100,6.03,299.5,286.3,D,0
62.3162,-155.5195,432.7,2.4,1.5,2022-06-08,2152,Aqua,MODIS,100,6.03,309.5,1816.7,D,0
62.3047,-155.5585,410.0,2.4,1.5,2022-06-08,2152,Aqua,MODIS,100,6.03,301.0,1135.4,D,0
61.5592,-158.0298,369.6,3.1,1.7,2022-06-08,2152,Aqua,MODIS,100,6.03,300.9,570.9,D,0
62.3228,-155.5321,391.1,2.4,1.5,2022-06-08,2152,Aqua,MODIS,100,6.03,303.6,717.7,D,0
61.5579,-158.0293,371.2,3.1,1.7,2022-06-08,2152,Aqua,MODIS,100,6.03,301.2,601.8,D,0
62.6713,-156.6876,365.9,2.5,1.5,2022-06-08,2153,Aqua,MODIS,100,6.03,299.2,382.3,D,0
62.6942,-156.7213,393.7,2.5,1.5,2022-06-08,2153,Aqua,MODIS,100,6.03,300.7,820.2,D,0
63.6848,-153.5781,395.9,1.8,1.3,2022-06-08,2153,Aqua,MODIS,100,6.03,300.4,541.4,D,0
62.3146,-155.5721,373.2,3.9,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,295.5,894.6,D,0
62.7219,-156.7009,366.2,3.5,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,287.2,606.9,D,0
62.7151,-156.6245,366.9,3.5,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,296.3,627.2,D,0
62.7345,-156.6798,377.7,3.5,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,295.1,854.0,D,0
62.6897,-156.6663,393.9,3.5,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,294.4,1315.7,D,0
62.6773,-156.6879,361.8,3.5,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,289.7,540.6,D,0
62.2158,-155.4429,360.1,4.0,1.9,2022-06-08,2315,Terra,MODIS,100,6.03,293.4,615.4,D,0
62.2652,-155.4607,360.1,4.0,1.9,2022-06-08,2315,Terra,MODIS,100,6.03,293.3,581.6,D,0
62.3104,-155.5843,372.0,3.9,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,295.4,873.2,D,0
62.6948,-156.6626,389.5,3.5,1.8,2022-06-08,2315,Terra,MODIS,100,6.03,296.2,1178.8,D,0
62.1829,-155.3918,363.7,4.0,1.9,2022-06-08,2315,Terra,MODIS,100,6.03,294.9,694.4,D,0
62.2061,-155.4535,365.9,4.0,1.9,2022-06-08,2315,Terra,MODIS,100,6.03,292.3,737.1,D,0
60.8003,-156.9631,391.9,4.3,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,300.6,1671.6,D,0
60.7868,-156.985,373.6,4.3,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,294.6,1033.7,D,0
61.5289,-155.9411,366.3,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,297.2,806.0,D,0
61.5313,-155.933,378.0,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,298.8,1121.7,D,0
61.5219,-155.8497,416.9,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,303.9,2915.8,D,0
61.545,-155.9113,392.8,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,302.4,1651.3,D,0
61.5353,-155.8272,373.6,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,300.5,986.6,D,0
61.5585,-155.8892,364.3,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,300.9,740.9,D,0
61.5234,-155.84,407.2,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,302.5,2344.1,D,0
61.5601,-155.8791,365.3,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,300.8,758.4,D,0
61.5368,-155.8175,370.0,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,299.5,881.2,D,0
61.5467,-155.9015,398.0,4.2,1.9,2022-06-08,2316,Terra,MODIS,100,6.03,303.8,1877.1,D,0
59.8716,-156.204,364.1,1.3,1.1,2022-06-08,2329,Aqua,MODIS,100,6.03,303.2,123.9,D,0
59.8727,-156.2958,375.4,1.2,1.1,2022-06-08,2329,Aqua,MODIS,100,6.03,302.3,175.7,D,0
59.8826,-156.2996,366.0,1.2,1.1,2022-06-08,2329,Aqua,MODIS,100,6.03,302.0,132.5,D,0
59.8804,-156.3215,372.7,1.2,1.1,2022-06-08,2329,Aqua,MODIS,100,6.03,300.5,163.5,D,0
59.1931,-158.0947,366.6,1.1,1.0,2022-06-08,2329,Aqua,MODIS,100,6.03,300.5,115.0,D,0
59.8634,-156.196,373.7,1.3,1.1,2022-06-08,2329,Aqua,MODIS,100,6.03,300.5,170.1,D,0
62.2984,-155.551,364.8,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,295.3,155.7,D,0
62.296,-155.5799,375.8,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,300.3,217.7,D,0
62.3112,-155.5279,366.0,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,296.6,155.3,D,0
62.309,-155.5545,387.9,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,301.5,304.8,D,0
62.3066,-155.5827,405.2,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,304.4,467.8,D,0
62.3311,-155.4199,361.7,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,300.9,138.3,D,0
62.3219,-155.5305,380.7,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,300.1,248.6,D,0
62.3195,-155.5591,405.6,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,307.8,474.4,D,0
62.3441,-155.3957,369.8,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,303.9,181.9,D,0
62.3417,-155.4236,363.1,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,303.0,146.6,D,0
62.337,-155.4794,413.4,1.4,1.2,2022-06-08,2330,Aqua,MODIS,100,6.03,313.5,569.6,D,0
