image_name,lat,lon,date,spectrum,wildfire_event_id
38.0351_-121.9346_20220528_Infrared.png,38.0351,-121.9346,2022-05-28,Infrared,2216.0
38.053_-96.2654_20220424_Infrared.png,38.053,-96.2654,2022-04-24,Infrared,2217.0
38.0608_-97.7891_20220305_Infrared.png,38.0608,-97.7891,2022-03-05,Infrared,2218.0
38.0639_-97.7728_20220305_Infrared.png,38.0639,-97.7728,2022-03-05,Infrared,2219.0
38.0697_-102.2849_20220324_Infrared.png,38.0697,-102.2849,2022-03-24,Infrared,2220.0
38.0749_-97.7823_20220209_Infrared.png,38.0749,-97.7823,2022-02-09,Infrared,2221.0
38.0749_-96.5528_20220413_Infrared.png,38.0749,-96.5528,2022-04-13,Infrared,2222.0
38.1026_-95.9947_20220409_Infrared.png,38.1026,-95.9947,2022-04-09,Infrared,2223.0
38.1041_-95.983_20220409_Infrared.png,38.1041,-95.983,2022-04-09,Infrared,2224.0
38.1318_-121.6478_20220117_Infrared.png,38.1318,-121.6478,2022-01-17,Infrared,2225.0
38.1349_-102.8404_20220719_Infrared.png,38.1349,-102.8404,2022-07-19,Infrared,2226.0
38.3236_-120.6845_20220705_Infrared.png,38.3236,-120.6845,2022-07-05,Infrared,2227.0
38.3251_-120.6715_20220705_Infrared.png,38.3251,-120.6715,2022-07-05,Infrared,2228.0
38.3266_-120.6584_20220705_Infrared.png,38.3266,-120.6584,2022-07-05,Infrared,2229.0
38.3281_-120.6453_20220705_Infrared.png,38.3281,-120.6453,2022-07-05,Infrared,2230.0
38.3296_-120.6324_20220705_Infrared.png,38.3296,-120.6324,2022-07-05,Infrared,2231.0
38.3301_-120.6453_20220705_Infrared.png,38.3301,-120.6453,2022-07-05,Infrared,2230.0
38.3361_-120.6705_20220705_Infrared.png,38.3361,-120.6705,2022-07-05,Infrared,2232.0
38.3378_-120.6466_20220705_Infrared.png,38.3378,-120.6466,2022-07-05,Infrared,2233.0
38.338_-120.6278_20220705_Infrared.png,38.338,-120.6278,2022-07-05,Infrared,2234.0
38.3394_-120.6333_20220705_Infrared.png,38.3394,-120.6333,2022-07-05,Infrared,2235.0
38.3408_-120.6208_20220705_Infrared.png,38.3408,-120.6208,2022-07-05,Infrared,2236.0
38.3452_-120.6137_20220705_Infrared.png,38.3452,-120.6137,2022-07-05,Infrared,2237.0
38.3458_-120.6629_20220705_Infrared.png,38.3458,-120.6629,2022-07-05,Infrared,2238.0
38.3472_-120.6253_20220705_Infrared.png,38.3472,-120.6253,2022-07-05,Infrared,2239.0
38.3473_-120.6497_20220705_Infrared.png,38.3473,-120.6497,2022-07-05,Infrared,2240.0
38.3489_-120.6357_20220705_Infrared.png,38.3489,-120.6357,2022-07-05,Infrared,2241.0
38.3504_-97.4845_20220712_Infrared.png,38.3504,-97.4845,2022-07-12,Infrared,2242.0
38.3655_-120.6272_20220707_Infrared.png,38.3655,-120.6272,2022-07-07,Infrared,2243.0
38.4557_-104.9003_20220429_Infrared.png,38.4557,-104.9003,2022-04-29,Infrared,2244.0
38.459_-104.9107_20220429_Infrared.png,38.459,-104.9107,2022-04-29,Infrared,2245.0
38.571_-93.2113_20220228_Infrared.png,38.571,-93.2113,2022-02-28,Infrared,2246.0
38.6196_-97.8587_20220328_Infrared.png,38.6196,-97.8587,2022-03-28,Infrared,2247.0
38.7414_-97.8926_20220315_Infrared.png,38.7414,-97.8926,2022-03-15,Infrared,2248.0
38.743_-97.878_20220315_Infrared.png,38.743,-97.878,2022-03-15,Infrared,2249.0
38.7452_-96.4258_20220409_Infrared.png,38.7452,-96.4258,2022-04-09,Infrared,2250.0
38.7514_-97.8944_20220315_Infrared.png,38.7514,-97.8944,2022-03-15,Infrared,2251.0
38.8498_-111.4867_20220506_Infrared.png,38.8498,-111.4867,2022-05-06,Infrared,2252.0
38.8893_-112.2648_20220709_Infrared.png,38.8893,-112.2648,2022-07-09,Infrared,2253.0
38.8906_-112.3106_20220709_Infrared.png,38.8906,-112.3106,2022-07-09,Infrared,2254.0
38.8919_-112.2788_20220709_Infrared.png,38.8919,-112.2788,2022-07-09,Infrared,2255.0
38.892_-112.2954_20220709_Infrared.png,38.892,-112.2954,2022-07-09,Infrared,2256.0
38.8937_-112.2775_20220709_Infrared.png,38.8937,-112.2775,2022-07-09,Infrared,2255.0
38.8952_-112.2608_20220709_Infrared.png,38.8952,-112.2608,2022-07-09,Infrared,2257.0
38.8966_-112.2473_20220709_Infrared.png,38.8966,-112.2473,2022-07-09,Infrared,2258.0
38.8992_-112.2614_20220709_Infrared.png,38.8992,-112.2614,2022-07-09,Infrared,2257.0
38.9017_-112.2752_20220709_Infrared.png,38.9017,-112.2752,2022-07-09,Infrared,2259.0
38.9031_-112.2947_20220709_Infrared.png,38.9031,-112.2947,2022-07-09,Infrared,2260.0
38.9047_-112.2779_20220709_Infrared.png,38.9047,-112.2779,2022-07-09,Infrared,2259.0
38.9063_-112.2606_20220709_Infrared.png,38.9063,-112.2606,2022-07-09,Infrared,2261.0
38.9065_-112.244_20220709_Infrared.png,38.9065,-112.244,2022-07-09,Infrared,2262.0
38.9078_-112.2445_20220709_Infrared.png,38.9078,-112.2445,2022-07-09,Infrared,2262.0
38.9089_-112.2572_20220709_Infrared.png,38.9089,-112.2572,2022-07-09,Infrared,2261.0
38.9143_-112.2945_20220709_Infrared.png,38.9143,-112.2945,2022-07-09,Infrared,2263.0
38.9163_-112.2405_20220709_Infrared.png,38.9163,-112.2405,2022-07-09,Infrared,2264.0
38.9188_-112.2542_20220709_Infrared.png,38.9188,-112.2542,2022-07-09,Infrared,2265.0
39.0011_-111.3252_20220517_Infrared.png,39.0011,-111.3252,2022-05-17,Infrared,2266.0
39.0571_-110.1384_20220425_Infrared.png,39.0571,-110.1384,2022-04-25,Infrared,2267.0
39.0587_-110.1499_20220425_Infrared.png,39.0587,-110.1499,2022-04-25,Infrared,2268.0
39.2125_-122.2282_20220204_Infrared.png,39.2125,-122.2282,2022-02-04,Infrared,2269.0
39.2141_-122.2144_20220204_Infrared.png,39.2141,-122.2144,2022-02-04,Infrared,2270.0
39.2484_-122.664_20220206_Infrared.png,39.2484,-122.664,2022-02-06,Infrared,2271.0
39.2606_-96.8386_20220212_Infrared.png,39.2606,-96.8386,2022-02-12,Infrared,2272.0
39.2657_-96.9287_20220328_Infrared.png,39.2657,-96.9287,2022-03-28,Infrared,2273.0
39.2677_-96.8678_20220212_Infrared.png,39.2677,-96.8678,2022-02-12,Infrared,2274.0
39.2716_-96.8473_20220212_Infrared.png,39.2716,-96.8473,2022-02-12,Infrared,2275.0
39.273_-96.8432_20220212_Infrared.png,39.273,-96.8432,2022-02-12,Infrared,2275.0
39.284_-96.8519_20220212_Infrared.png,39.284,-96.8519,2022-02-12,Infrared,2276.0
39.3169_-121.3832_20220611_Infrared.png,39.3169,-121.3832,2022-06-11,Infrared,2277.0
39.3582_-112.2853_20220709_Infrared.png,39.3582,-112.2853,2022-07-09,Infrared,2278.0
39.3692_-112.2869_20220709_Infrared.png,39.3692,-112.2869,2022-07-09,Infrared,2279.0
39.3923_-106.9318_20220421_Infrared.png,39.3923,-106.9318,2022-04-21,Infrared,2280.0
39.4993_-96.6658_20220407_Infrared.png,39.4993,-96.6658,2022-04-07,Infrared,2281.0
39.659_-122.2974_20220323_Infrared.png,39.659,-122.2974,2022-03-23,Infrared,2282.0
39.6975_-122.303_20220628_Infrared.png,39.6975,-122.303,2022-06-28,Infrared,2283.0
39.7888_-121.995_20220426_Infrared.png,39.7888,-121.995,2022-04-26,Infrared,2284.0
39.9306_-114.5837_20220709_Infrared.png,39.9306,-114.5837,2022-07-09,Infrared,2285.0
39.9364_-114.6105_20220709_Infrared.png,39.9364,-114.6105,2022-07-09,Infrared,2286.0
39.9396_-114.5859_20220709_Infrared.png,39.9396,-114.5859,2022-07-09,Infrared,2287.0
39.9412_-114.5737_20220709_Infrared.png,39.9412,-114.5737,2022-07-09,Infrared,2288.0
40.0583_-114.3992_20220617_Infrared.png,40.0583,-114.3992,2022-06-17,Infrared,2289.0
40.0655_-114.406_20220617_Infrared.png,40.0655,-114.406,2022-06-17,Infrared,2290.0
40.0738_-114.4054_20220617_Infrared.png,40.0738,-114.4054,2022-06-17,Infrared,2291.0
40.0893_-114.425_20220617_Infrared.png,40.0893,-114.425,2022-06-17,Infrared,2292.0
40.0914_-114.3767_20220617_Infrared.png,40.0914,-114.3767,2022-06-17,Infrared,2293.0
40.0963_-114.4338_20220617_Infrared.png,40.0963,-114.4338,2022-06-17,Infrared,2294.0
40.0981_-114.3869_20220617_Infrared.png,40.0981,-114.3869,2022-06-17,Infrared,2295.0
40.1129_-114.4338_20220617_Infrared.png,40.1129,-114.4338,2022-06-17,Infrared,2296.0
40.1148_-114.3867_20220617_Infrared.png,40.1148,-114.3867,2022-06-17,Infrared,2297.0
40.3979_-112.283_20220711_Infrared.png,40.3979,-112.283,2022-07-11,Infrared,2298.0
40.4005_-112.253_20220710_Infrared.png,40.4005,-112.253,2022-07-10,Infrared,2299.0
40.4014_-112.2718_20220711_Infrared.png,40.4014,-112.2718,2022-07-11,Infrared,2300.0
40.402_-112.2819_20220711_Infrared.png,40.402,-112.2819,2022-07-11,Infrared,2298.0
40.4035_-112.2692_20220711_Infrared.png,40.4035,-112.2692,2022-07-11,Infrared,2300.0
40.404_-112.2603_20220710_Infrared.png,40.404,-112.2603,2022-07-10,Infrared,2301.0
40.4086_-112.2832_20220710_Infrared.png,40.4086,-112.2832,2022-07-10,Infrared,2302.0
40.4116_-122.8398_20220126_Infrared.png,40.4116,-122.8398,2022-01-26,Infrared,2303.0
40.4132_-122.8243_20220126_Infrared.png,40.4132,-122.8243,2022-01-26,Infrared,2304.0
40.4135_-112.2597_20220710_Infrared.png,40.4135,-112.2597,2022-07-10,Infrared,2305.0
40.4151_-112.2545_20220710_Infrared.png,40.4151,-112.2545,2022-07-10,Infrared,2306.0
40.4153_-112.2682_20220710_Infrared.png,40.4153,-112.2682,2022-07-10,Infrared,2307.0
40.4247_-112.2683_20220710_Infrared.png,40.4247,-112.2683,2022-07-10,Infrared,2308.0
40.4408_-112.3198_20220711_Infrared.png,40.4408,-112.3198,2022-07-11,Infrared,2309.0
40.509_-114.3345_20220626_Infrared.png,40.509,-114.3345,2022-06-26,Infrared,2310.0
40.5107_-114.2967_20220626_Infrared.png,40.5107,-114.2967,2022-06-26,Infrared,2311.0
40.5123_-114.2948_20220626_Infrared.png,40.5123,-114.2948,2022-06-26,Infrared,2311.0
40.5166_-114.3072_20220626_Infrared.png,40.5166,-114.3072,2022-06-26,Infrared,2312.0
40.5194_-114.3006_20220626_Infrared.png,40.5194,-114.3006,2022-06-26,Infrared,2313.0
40.6865_-112.0928_20220704_Infrared.png,40.6865,-112.0928,2022-07-04,Infrared,2314.0
41.3735_-100.0112_20220418_Infrared.png,41.3735,-100.0112,2022-04-18,Infrared,2315.0
41.3754_-99.9992_20220418_Infrared.png,41.3754,-99.9992,2022-04-18,Infrared,2316.0
41.3824_-100.0137_20220418_Infrared.png,41.3824,-100.0137,2022-04-18,Infrared,2317.0
41.3843_-100.0017_20220418_Infrared.png,41.3843,-100.0017,2022-04-18,Infrared,2318.0
41.5681_-93.2698_20220426_Infrared.png,41.5681,-93.2698,2022-04-26,Infrared,2319.0
41.7013_-121.1411_20220217_Infrared.png,41.7013,-121.1411,2022-02-17,Infrared,2320.0
41.7314_-99.7046_20220326_Infrared.png,41.7314,-99.7046,2022-03-26,Infrared,2321.0
41.7334_-99.6922_20220326_Infrared.png,41.7334,-99.6922,2022-03-26,Infrared,2322.0
41.7424_-99.6948_20220326_Infrared.png,41.7424,-99.6948,2022-03-26,Infrared,2323.0
41.8713_-99.405_20220326_Infrared.png,41.8713,-99.405,2022-03-26,Infrared,2324.0
41.8732_-99.3929_20220326_Infrared.png,41.8732,-99.3929,2022-03-26,Infrared,2325.0
41.8783_-99.4197_20220326_Infrared.png,41.8783,-99.4197,2022-03-26,Infrared,2326.0
41.8802_-99.4075_20220326_Infrared.png,41.8802,-99.4075,2022-03-26,Infrared,2327.0
42.3647_-119.7149_20220310_Infrared.png,42.3647,-119.7149,2022-03-10,Infrared,2328.0
42.6826_-111.5975_20220505_Infrared.png,42.6826,-111.5975,2022-05-05,Infrared,2329.0
42.6832_-111.5969_20220616_Infrared.png,42.6832,-111.5969,2022-06-16,Infrared,2330.0
42.6835_-111.5941_20220620_Infrared.png,42.6835,-111.5941,2022-06-20,Infrared,2330.0
42.6843_-111.5934_20220323_Infrared.png,42.6843,-111.5934,2022-03-23,Infrared,2331.0
42.6845_-111.5956_20220615_Infrared.png,42.6845,-111.5956,2022-06-15,Infrared,2330.0
42.6866_-111.5841_20220711_Infrared.png,42.6866,-111.5841,2022-07-11,Infrared,2332.0
42.6868_-111.5933_20220629_Infrared.png,42.6868,-111.5933,2022-06-29,Infrared,2330.0
42.6889_-111.5916_20220704_Infrared.png,42.6889,-111.5916,2022-07-04,Infrared,2333.0
42.6889_-111.5894_20220625_Infrared.png,42.6889,-111.5894,2022-06-25,Infrared,2333.0
42.69_-111.5964_20220708_Infrared.png,42.69,-111.5964,2022-07-08,Infrared,2333.0
42.6907_-111.5907_20220709_Infrared.png,42.6907,-111.5907,2022-07-09,Infrared,2333.0
43.0475_-124.2407_20220211_Infrared.png,43.0475,-124.2407,2022-02-11,Infrared,2334.0
43.0492_-124.2252_20220211_Infrared.png,43.0492,-124.2252,2022-02-11,Infrared,2335.0
43.1666_-100.9213_20220619_Infrared.png,43.1666,-100.9213,2022-06-19,Infrared,2336.0
43.7293_-103.8987_20220327_Infrared.png,43.7293,-103.8987,2022-03-27,Infrared,2337.0
43.7335_-103.9067_20220327_Infrared.png,43.7335,-103.9067,2022-03-27,Infrared,2338.0
43.7352_-103.8888_20220327_Infrared.png,43.7352,-103.8888,2022-03-27,Infrared,2339.0
43.7381_-103.9188_20220327_Infrared.png,43.7381,-103.9188,2022-03-27,Infrared,2340.0
43.7399_-103.9011_20220327_Infrared.png,43.7399,-103.9011,2022-03-27,Infrared,2341.0
43.7425_-103.9267_20220327_Infrared.png,43.7425,-103.9267,2022-03-27,Infrared,2342.0
43.7442_-103.909_20220327_Infrared.png,43.7442,-103.909,2022-03-27,Infrared,2343.0
43.7807_-121.0782_20220504_Infrared.png,43.7807,-121.0782,2022-05-04,Infrared,2344.0
43.7824_-121.0644_20220504_Infrared.png,43.7824,-121.0644,2022-05-04,Infrared,2345.0
43.8346_-121.4948_20220520_Infrared.png,43.8346,-121.4948,2022-05-20,Infrared,2346.0
44.6095_-120.1053_20220208_Infrared.png,44.6095,-120.1053,2022-02-08,Infrared,2347.0
44.6148_-120.1085_20220208_Infrared.png,44.6148,-120.1085,2022-02-08,Infrared,2348.0
44.6199_-120.1013_20220208_Infrared.png,44.6199,-120.1013,2022-02-08,Infrared,2349.0
44.8639_-95.3837_20220506_Infrared.png,44.8639,-95.3837,2022-05-06,Infrared,2350.0
44.8656_-95.371_20220506_Infrared.png,44.8656,-95.371,2022-05-06,Infrared,2351.0
45.1454_-114.6938_20220717_Infrared.png,45.1454,-114.6938,2022-07-17,Infrared,2352.0
45.15_-114.6717_20220717_Infrared.png,45.15,-114.6717,2022-07-17,Infrared,2353.0
45.2187_-106.6087_20220722_Infrared.png,45.2187,-106.6087,2022-07-22,Infrared,2354.0
45.2202_-106.6294_20220722_Infrared.png,45.2202,-106.6294,2022-07-22,Infrared,2355.0
45.2218_-106.6153_20220722_Infrared.png,45.2218,-106.6153,2022-07-22,Infrared,2356.0
45.2227_-106.615_20220722_Infrared.png,45.2227,-106.615,2022-07-22,Infrared,2356.0
45.2276_-106.6284_20220722_Infrared.png,45.2276,-106.6284,2022-07-22,Infrared,2357.0
45.2293_-106.6107_20220722_Infrared.png,45.2293,-106.6107,2022-07-22,Infrared,2358.0
45.2312_-106.6176_20220722_Infrared.png,45.2312,-106.6176,2022-07-22,Infrared,2359.0
45.2333_-106.6171_20220722_Infrared.png,45.2333,-106.6171,2022-07-22,Infrared,2359.0
45.3091_-95.4555_20220506_Infrared.png,45.3091,-95.4555,2022-05-06,Infrared,2360.0
45.3224_-114.0855_20220722_Infrared.png,45.3224,-114.0855,2022-07-22,Infrared,2361.0
45.3305_-114.0937_20220722_Infrared.png,45.3305,-114.0937,2022-07-22,Infrared,2362.0
45.3501_-114.1411_20220720_Infrared.png,45.3501,-114.1411,2022-07-20,Infrared,2363.0
45.357_-114.1567_20220720_Infrared.png,45.357,-114.1567,2022-07-20,Infrared,2364.0
45.359_-114.1439_20220720_Infrared.png,45.359,-114.1439,2022-07-20,Infrared,2365.0
45.3603_-114.0242_20220720_Infrared.png,45.3603,-114.0242,2022-07-20,Infrared,2366.0
45.3613_-114.1581_20220720_Infrared.png,45.3613,-114.1581,2022-07-20,Infrared,2364.0
45.3619_-114.012_20220720_Infrared.png,45.3619,-114.012,2022-07-20,Infrared,2367.0
45.363_-114.1453_20220720_Infrared.png,45.363,-114.1453,2022-07-20,Infrared,2365.0
45.3647_-114.1326_20220720_Infrared.png,45.3647,-114.1326,2022-07-20,Infrared,2368.0
45.3658_-114.1598_20220720_Infrared.png,45.3658,-114.1598,2022-07-20,Infrared,2369.0
45.3663_-114.1326_20220720_Infrared.png,45.3663,-114.1326,2022-07-20,Infrared,2368.0
45.3684_-114.0159_20220721_Infrared.png,45.3684,-114.0159,2022-07-21,Infrared,2370.0
45.3703_-114.1601_20220720_Infrared.png,45.3703,-114.1601,2022-07-20,Infrared,2369.0
45.372_-114.1474_20220720_Infrared.png,45.372,-114.1474,2022-07-20,Infrared,2371.0
45.3726_-114.0196_20220721_Infrared.png,45.3726,-114.0196,2022-07-21,Infrared,2370.0
45.3727_-114.1755_20220720_Infrared.png,45.3727,-114.1755,2022-07-20,Infrared,2372.0
45.3746_-114.1632_20220720_Infrared.png,45.3746,-114.1632,2022-07-20,Infrared,2373.0
45.3751_-114.1834_20220722_Infrared.png,45.3751,-114.1834,2022-07-22,Infrared,2374.0
45.3752_-114.1995_20220721_Infrared.png,45.3752,-114.1995,2022-07-21,Infrared,2375.0
45.3759_-114.0125_20220721_Infrared.png,45.3759,-114.0125,2022-07-21,Infrared,2376.0
45.3769_-114.0301_20220720_Infrared.png,45.3769,-114.0301,2022-07-20,Infrared,2377.0
45.377_-114.1689_20220721_Infrared.png,45.377,-114.1689,2022-07-21,Infrared,2378.0
45.3777_-114.1901_20220721_Infrared.png,45.3777,-114.1901,2022-07-21,Infrared,2379.0
45.3777_-114.0328_20220721_Infrared.png,45.3777,-114.0328,2022-07-21,Infrared,2377.0
45.3793_-114.1621_20220720_Infrared.png,45.3793,-114.1621,2022-07-20,Infrared,2373.0
45.3801_-114.1803_20220721_Infrared.png,45.3801,-114.1803,2022-07-21,Infrared,2374.0
45.381_-114.1492_20220720_Infrared.png,45.381,-114.1492,2022-07-20,Infrared,2380.0
45.3813_-114.0296_20220721_Infrared.png,45.3813,-114.0296,2022-07-21,Infrared,2377.0
45.3835_-114.1945_20220722_Infrared.png,45.3835,-114.1945,2022-07-22,Infrared,2381.0
45.384_-114.1871_20220722_Infrared.png,45.384,-114.1871,2022-07-22,Infrared,2382.0
45.3847_-114.1813_20220721_Infrared.png,45.3847,-114.1813,2022-07-21,Infrared,2383.0
45.3855_-114.1538_20220720_Infrared.png,45.3855,-114.1538,2022-07-20,Infrared,2380.0
45.3871_-114.0085_20220722_Infrared.png,45.3871,-114.0085,2022-07-22,Infrared,2384.0
45.3882_-114.1812_20220721_Infrared.png,45.3882,-114.1812,2022-07-21,Infrared,2383.0
45.39_-114.1511_20220720_Infrared.png,45.39,-114.1511,2022-07-20,Infrared,2385.0
45.3903_-114.174_20220721_Infrared.png,45.3903,-114.174,2022-07-21,Infrared,2386.0
45.3925_-114.1807_20220721_Infrared.png,45.3925,-114.1807,2022-07-21,Infrared,2387.0
45.3928_-114.1908_20220722_Infrared.png,45.3928,-114.1908,2022-07-22,Infrared,2388.0
45.3934_-114.0194_20220722_Infrared.png,45.3934,-114.0194,2022-07-22,Infrared,2389.0
45.3948_-114.1439_20220721_Infrared.png,45.3948,-114.1439,2022-07-21,Infrared,2390.0
45.3949_-114.1778_20220722_Infrared.png,45.3949,-114.1778,2022-07-22,Infrared,2386.0
45.3957_-114.1729_20220721_Infrared.png,45.3957,-114.1729,2022-07-21,Infrared,2391.0
45.3964_-114.0144_20220722_Infrared.png,45.3964,-114.0144,2022-07-22,Infrared,2392.0
45.4053_-114.1466_20220720_Infrared.png,45.4053,-114.1466,2022-07-20,Infrared,2393.0
45.4113_-114.1078_20220720_Infrared.png,45.4113,-114.1078,2022-07-20,Infrared,2394.0
45.8647_-96.3944_20220527_Infrared.png,45.8647,-96.3944,2022-05-27,Infrared,2395.0
46.1332_-118.6136_20220628_Infrared.png,46.1332,-118.6136,2022-06-28,Infrared,2396.0
46.135_-118.5963_20220628_Infrared.png,46.135,-118.5963,2022-06-28,Infrared,2397.0
46.1439_-113.8151_20220720_Infrared.png,46.1439,-113.8151,2022-07-20,Infrared,2398.0
46.1458_-113.8022_20220720_Infrared.png,46.1458,-113.8022,2022-07-20,Infrared,2399.0
46.1527_-113.8179_20220720_Infrared.png,46.1527,-113.8179,2022-07-20,Infrared,2400.0
46.4389_-116.8958_20220718_Infrared.png,46.4389,-116.8958,2022-07-18,Infrared,2401.0
46.4406_-116.913_20220718_Infrared.png,46.4406,-116.913,2022-07-18,Infrared,2402.0
46.4415_-116.9006_20220718_Infrared.png,46.4415,-116.9006,2022-07-18,Infrared,2401.0
46.4432_-116.9175_20220718_Infrared.png,46.4432,-116.9175,2022-07-18,Infrared,2402.0
46.4508_-116.91_20220718_Infrared.png,46.4508,-116.91,2022-07-18,Infrared,2403.0
46.4591_-116.8895_20220718_Infrared.png,46.4591,-116.8895,2022-07-18,Infrared,2404.0
46.6123_-119.0573_20220429_Infrared.png,46.6123,-119.0573,2022-04-29,Infrared,2405.0
46.7795_-112.3405_20220210_Infrared.png,46.7795,-112.3405,2022-02-10,Infrared,2406.0
48.859_-95.6313_20220506_Infrared.png,48.859,-95.6313,2022-05-06,Infrared,2407.0
55.412_-161.8882_20220610_Infrared.png,55.412,-161.8882,2022-06-10,Infrared,2408.0
55.4144_-161.8843_20220526_Infrared.png,55.4144,-161.8843,2022-05-26,Infrared,2408.0
55.4196_-161.8928_20220509_Infrared.png,55.4196,-161.8928,2022-05-09,Infrared,2409.0
55.4213_-161.879_20220526_Infrared.png,55.4213,-161.879,2022-05-26,Infrared,2410.0
58.1983_-155.8876_20220606_Infrared.png,58.1983,-155.8876,2022-06-06,Infrared,2411.0
58.1989_-155.9002_20220605_Infrared.png,58.1989,-155.9002,2022-06-05,Infrared,2412.0
58.1994_-155.8906_20220606_Infrared.png,58.1994,-155.8906,2022-06-06,Infrared,2411.0
58.2019_-155.8902_20220606_Infrared.png,58.2019,-155.8902,2022-06-06,Infrared,2411.0
58.2026_-155.8852_20220606_Infrared.png,58.2026,-155.8852,2022-06-06,Infrared,2411.0
58.204_-155.9449_20220602_Infrared.png,58.204,-155.9449,2022-06-02,Infrared,2413.0
58.2077_-155.9054_20220605_Infrared.png,58.2077,-155.9054,2022-06-05,Infrared,2414.0
58.2084_-155.8848_20220606_Infrared.png,58.2084,-155.8848,2022-06-06,Infrared,2415.0
58.914_-156.2962_20220612_Infrared.png,58.914,-156.2962,2022-06-12,Infrared,2416.0
58.9227_-156.3011_20220612_Infrared.png,58.9227,-156.3011,2022-06-12,Infrared,2417.0
58.9253_-156.2843_20220612_Infrared.png,58.9253,-156.2843,2022-06-12,Infrared,2418.0
58.9263_-156.4004_20220612_Infrared.png,58.9263,-156.4004,2022-06-12,Infrared,2419.0
58.9302_-156.3166_20220611_Infrared.png,58.9302,-156.3166,2022-06-11,Infrared,2420.0
58.9322_-156.3272_20220611_Infrared.png,58.9322,-156.3272,2022-06-11,Infrared,2421.0
58.9339_-156.308_20220611_Infrared.png,58.9339,-156.308,2022-06-11,Infrared,2422.0
58.9375_-156.3885_20220612_Infrared.png,58.9375,-156.3885,2022-06-12,Infrared,2423.0
58.9389_-156.3308_20220611_Infrared.png,58.9389,-156.3308,2022-06-11,Infrared,2424.0
58.9416_-156.2992_20220612_Infrared.png,58.9416,-156.2992,2022-06-12,Infrared,2425.0
58.9436_-156.3008_20220612_Infrared.png,58.9436,-156.3008,2022-06-12,Infrared,2425.0
58.9438_-156.3919_20220612_Infrared.png,58.9438,-156.3919,2022-06-12,Infrared,2426.0
58.9441_-156.2823_20220612_Infrared.png,58.9441,-156.2823,2022-06-12,Infrared,2427.0
58.9464_-156.375_20220612_Infrared.png,58.9464,-156.375,2022-06-12,Infrared,2428.0
58.9539_-156.3429_20220612_Infrared.png,58.9539,-156.3429,2022-06-12,Infrared,2429.0
58.9564_-156.326_20220612_Infrared.png,58.9564,-156.326,2022-06-12,Infrared,2430.0
58.959_-156.3092_20220612_Infrared.png,58.959,-156.3092,2022-06-12,Infrared,2431.0
58.9596_-156.2905_20220612_Infrared.png,58.9596,-156.2905,2022-06-12,Infrared,2432.0
58.9615_-156.2923_20220612_Infrared.png,58.9615,-156.2923,2022-06-12,Infrared,2432.0
58.9635_-156.2938_20220612_Infrared.png,58.9635,-156.2938,2022-06-12,Infrared,2432.0
58.9683_-156.2957_20220612_Infrared.png,58.9683,-156.2957,2022-06-12,Infrared,2433.0
58.9709_-156.2788_20220612_Infrared.png,58.9709,-156.2788,2022-06-12,Infrared,2434.0
59.8401_-156.3362_20220612_Infrared.png,59.8401,-156.3362,2022-06-12,Infrared,2435.0
59.8427_-156.3189_20220612_Infrared.png,59.8427,-156.3189,2022-06-12,Infrared,2436.0
59.8488_-156.3413_20220612_Infrared.png,59.8488,-156.3413,2022-06-12,Infrared,2437.0
59.8502_-156.2671_20220612_Infrared.png,59.8502,-156.2671,2022-06-12,Infrared,2438.0
59.8513_-156.324_20220612_Infrared.png,59.8513,-156.324,2022-06-12,Infrared,2439.0
59.8601_-156.3911_20220612_Infrared.png,59.8601,-156.3911,2022-06-12,Infrared,2440.0
59.8688_-156.3962_20220612_Infrared.png,59.8688,-156.3962,2022-06-12,Infrared,2441.0
59.8695_-156.4004_20220611_Infrared.png,59.8695,-156.4004,2022-06-11,Infrared,2441.0
59.8717_-156.3723_20220611_Infrared.png,59.8717,-156.3723,2022-06-11,Infrared,2442.0
59.8753_-156.4115_20220611_Infrared.png,59.8753,-156.4115,2022-06-11,Infrared,2443.0
59.8764_-156.3716_20220611_Infrared.png,59.8764,-156.3716,2022-06-11,Infrared,2442.0
59.8791_-156.1591_20220610_Infrared.png,59.8791,-156.1591,2022-06-10,Infrared,2444.0
59.8823_-156.3827_20220611_Infrared.png,59.8823,-156.3827,2022-06-11,Infrared,2445.0
59.8827_-156.391_20220611_Infrared.png,59.8827,-156.391,2022-06-11,Infrared,2446.0
59.8836_-156.4237_20220612_Infrared.png,59.8836,-156.4237,2022-06-12,Infrared,2447.0
59.8849_-155.9865_20220610_Infrared.png,59.8849,-155.9865,2022-06-10,Infrared,2448.0
59.885_-156.4108_20220611_Infrared.png,59.885,-156.4108,2022-06-11,Infrared,2449.0
59.8929_-156.3931_20220611_Infrared.png,59.8929,-156.3931,2022-06-11,Infrared,2450.0
59.8943_-156.4066_20220611_Infrared.png,59.8943,-156.4066,2022-06-11,Infrared,2451.0
59.8983_-156.3994_20220611_Infrared.png,59.8983,-156.3994,2022-06-11,Infrared,2452.0
59.9003_-156.2456_20220612_Infrared.png,59.9003,-156.2456,2022-06-12,Infrared,2453.0
59.9009_-156.0053_20220611_Infrared.png,59.9009,-156.0053,2022-06-11,Infrared,2454.0
59.9035_-156.4034_20220611_Infrared.png,59.9035,-156.4034,2022-06-11,Infrared,2455.0
